sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,n.regions,clade.origin.time
1133,74,100,0.853765578276966,0.00167053862182431,0.696310623822791,0.0252932495854556,NA,NA,NA,NA,NA,NA,NA,NA,10,82
1133,75,100,NA,NA,0.433012701892219,0.331826821214195,NA,NA,NA,NA,NA,NA,NA,NA,7,97
1133,76,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,63
1133,77,100,0.978126535289979,9.75445516360196e-07,0.774762007232501,0.00849313827787213,-0.87494658971909,0.000917598692041819,0.956665475771524,1.46402719110039e-05,-0.926002714232615,0.000119879701218228,0.610051754442573,0.0610857221945345,10,20
1133,78,100,0.964184277510758,6.89420072097491e-06,0.479281378979985,0.161029075819925,0.40474247760224,0.245964884318003,0.977044682126488,1.18167340890096e-06,-0.484538900840906,0.155824194203937,0.61643533934387,0.0576938832571832,10,21
1133,79,100,0.984092231910704,2.74852956394511e-07,0.479281378979984,0.161029075819925,-0.905392764802073,0.000312246545642095,0.970838528867501,3.05447385162694e-06,-0.77596707648387,0.00832592929329153,0.638615022374582,0.0468815832702676,10,24
1133,80,100,0.956139224007261,1.53546369108248e-05,0.378874898256518,0.28028427376642,-0.877813525357532,0.000839320435018166,0.954663536742959,1.74961719148214e-05,-0.743269565074455,0.0137539708199213,0.604288258016028,0.0642585105039797,10,26
1133,81,100,0.945595569777416,3.58819404220334e-05,0.344656174742131,0.329420463499337,-0.739922991614366,0.0144212348077572,0.938536805620329,5.79483448202023e-05,-0.793681668444248,0.00612844890825654,0.623659322400511,0.054008266445644,10,28
1133,82,100,0.914659120760047,0.000209132702047921,0.179124430207959,0.620497361631876,-0.792867791325696,0.00621915348766115,0.95091975951938,2.39217991073737e-05,-0.68232304540592,0.0297179428371209,0.444686715208771,0.197857627106347,10,40
1133,83,100,NA,NA,-0.866025403784439,0.00253599608025808,NA,NA,NA,NA,-0.866025403784439,0.00253599608025807,0.866025403784439,0.00253599608025823,9,44
1133,84,100,NA,NA,-0.866025403784439,0.00253599608025809,NA,NA,NA,NA,NA,NA,NA,NA,9,93
1133,85,100,NA,NA,0.522232967867093,0.121502918817114,NA,NA,NA,NA,NA,NA,-0.522232967867093,0.121502918817114,10,70
1133,86,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,72
1133,87,100,0.866448577718212,0.00118091021654188,0.522232967867093,0.121502918817114,NA,NA,NA,NA,NA,NA,NA,NA,10,87
1133,88,100,0.9456108576893,3.58422963009364e-05,0.645776599937948,0.0437033558309943,NA,NA,NA,NA,NA,NA,-0.547722557505166,0.126870366923671,10,39
1133,89,100,0.666666666666667,0.03526520347508,0.696310623822791,0.0252932495854556,NA,NA,NA,NA,NA,NA,NA,NA,10,69
1133,90,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,43
1133,91,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,46
1133,92,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,71
1133,93,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,78
1133,94,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,81
1133,95,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,72
1133,96,100,0.887397180990941,0.000612703371261958,0.912778372513244,0.000227655522198056,-0.511411694537496,0.130821699144511,-0.529541788184484,0.142595965024721,-0.273443890410171,0.444595950849225,-0.413465099295339,0.268651428735605,10,29
1133,97,100,0.952698795979081,2.06823405686229e-05,0.821173352177038,0.00358371585225892,-0.449192426383368,0.192806592463223,-0.947933065774607,0.000100765593468851,-0.0245909900363837,0.946239726898236,-0.894983317030754,0.00111364234705051,10,35
1133,98,100,0.942378194229862,4.49753442384182e-05,0.838530276833772,0.0024356307005573,0.343096702271177,0.331759088324913,-0.988269121432006,5.69154733048684e-07,0.552864660705126,0.0974097962816094,-0.78288429957528,0.0126049591229539,10,39
1133,99,100,0.877903448246113,0.000836946893512103,0.870388279778489,0.00105282579336663,0.978053710973749,9.88413834779323e-07,-0.96589810190844,2.33224635744735e-05,0.904377472237746,0.000325456508489363,-0.727393998462658,0.0263533276844944,10,49
1133,100,100,NA,NA,0.903696114115064,0.000829680824624424,0.928476690885259,0.000300269360524741,NA,NA,0.791114447450884,0.0111060909597156,-0.87287156094397,0.0046592149439939,9,64
1133,101,100,NA,NA,0.87287156094397,0.00465921494399391,NA,NA,NA,NA,NA,NA,NA,NA,8,91
1133,102,100,0.996322164811151,7.96946508785368e-10,0.696310623822791,0.0252932495854554,NA,NA,NA,NA,NA,NA,NA,NA,10,90
1133,103,100,0.487508434474944,0.183125241667469,0.879593207412561,0.00176949574236485,0.995841081160891,1.52128740715796e-08,NA,NA,0.861155494116324,0.00285929554779285,-0.654653670707977,0.158302423375458,9,55
1133,104,100,0.921954445729289,0.00889897084101454,0.654653670707977,0.158302423375458,NA,NA,NA,NA,0.654653670707977,0.158302423375458,-0.654653670707977,0.158302423375458,6,63
1133,105,100,NA,NA,0.654653670707977,0.158302423375458,NA,NA,NA,NA,NA,NA,NA,NA,6,82
1133,106,100,0.717780998972272,0.0449720088991719,0.901441071920064,0.00222003376411495,-0.898026510133875,0.00245234176075855,-0.922743980725156,0.0010869940202507,-0.87287156094397,0.00465921494399391,-0.776298006748431,0.0235011537292521,8,63
1133,107,100,0.957919991756943,0.000180450989971881,0.912159323821575,0.00158477358206799,-0.943879807448539,0.000423483252431591,NA,NA,-0.87287156094397,0.00465921494399387,0.70710678118655,0.181690113816207,8,70
1133,108,100,0.695608343640252,0.0553913751815511,0.845154254728516,0.00823735414510818,NA,NA,NA,NA,NA,NA,NA,NA,8,83
1133,109,100,0.487950036474267,0.219943819241819,0.845154254728517,0.00823735414510818,NA,NA,NA,NA,NA,NA,NA,NA,8,88
1133,125,200,0.937364912136827,6.2406003911164e-05,0.956006831395362,1.55383591526892e-05,-0.954253709981521,1.81283718746545e-05,0.924965974268849,0.00012657853293474,-0.913542910117099,0.000219986176124641,0.871112457502121,0.00103043180753892,10,1
1133,126,200,0.939544726834128,5.43068401039903e-05,0.954185957484178,1.82344988868266e-05,-0.939712444872474,5.3717754552096e-05,0.929964967561388,9.66639617208109e-05,-0.895764217610874,0.000454632676051752,0.871586710228226,0.00101595551214007,10,2
1133,127,200,0.621800023125678,0.0738073645512438,0.976861645822408,6.06582973028402e-06,0.754191199411427,0.0188804693260329,0.913989469464346,0.0014898751076704,0.836711335604856,0.00491865348387566,0.843982462377163,0.00841795578321447,9,7
1133,128,200,0.813859963673962,0.0936655430100446,0.932996209912368,0.0206095824691983,0.336278901983098,0.580048846241349,-0.870652604981173,0.0547468970945479,0.43527219461858,0.463828850285934,-0.858428410129318,0.0625681910777249,5,20
1133,129,200,NA,NA,0.707106781186549,0.181690113816208,NA,NA,NA,NA,NA,NA,NA,NA,5,189
1133,130,200,0.690243679398233,0.197050443254889,0.926855114181586,0.0234847850545248,-0.453791394636158,0.442707783176087,-0.962859895426699,0.00854405799998487,-0.249726100644885,0.685375320360443,-0.916937482944728,0.0283762596385342,5,38
1133,131,200,0.630926050573145,0.253725157365002,0.866025403784438,0.0576688856224377,NA,NA,NA,NA,0.866025403784438,0.0576688856224379,NA,NA,5,43
1133,132,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60
1133,133,200,0.850004876073327,0.0681441695745364,0.938194187433141,0.0182730090357506,-0.852329270853255,0.0665907418878888,-0.933529498248684,0.0664705017513156,-0.692080221398868,0.195360513083646,-0.706641346853807,0.293358653146193,5,66
1133,134,200,0.873510860888126,0.0529660061039516,0.953462589245591,0.011966912298548,-0.837811170372754,0.0764727935754641,-0.858245379365568,0.141754620634432,-0.714460073520538,0.175104487887873,-0.650949366608195,0.349050633391805,5,68
1133,135,200,0.997069717047933,0.00293028295206721,0.894427190999915,0.105572809000086,0.229415733870562,0.770584266129438,NA,NA,0.512989176042574,0.487010823957426,NA,NA,4,117
1133,136,200,0.994488250331728,0.0668712654717947,0.866025403784434,0.333333333333339,NA,NA,NA,NA,NA,NA,NA,NA,3,137
1133,137,200,0.777455883133663,0.121731024729981,0.866025403784437,0.0576688856224381,-0.735147044114705,0.156959200062588,NA,NA,-0.485071250072662,0.407544357893847,-0.774596669241481,0.22540333075852,5,81
1133,138,200,0.814805830476597,0.0929665611144577,0.866025403784437,0.0576688856224381,-0.7184212081071,0.171585928333476,NA,NA,-0.466628262628688,0.428197211793718,-0.774596669241481,0.22540333075852,5,116
1133,139,200,0.809838002605476,0.0966554642297111,0.866025403784438,0.0576688856224377,-0.612372435695795,0.272228401224416,NA,NA,-0.35355339059327,0.559404344163492,-0.774596669241482,0.225403330758518,5,155
1133,140,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,130
1133,141,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,143
1133,142,200,0.608069383474182,0.0823377145244935,0.985393846130441,1.22244471612021e-06,0.874563108090753,0.0020316002607621,0.077879442626013,0.854565414459625,0.865720930739654,0.00255543059452501,0.0607064219308583,0.886454799123498,9,27
1133,143,200,0.789583394151644,0.0617546088405556,0.970873944736813,0.0012601364318634,0.698619306233359,0.122558231046503,-0.965501869600889,0.00765185980017693,0.706454769262564,0.116605983228585,-0.916932698624356,0.0283786904029685,6,32
1133,144,200,0.768423560580069,0.0742320211341654,0.981980506061966,0.00048412775835649,0.884866104003084,0.0191206242555002,-0.873594956122422,0.0529138903644834,0.840066796382457,0.0363225083394696,-0.804341138475604,0.100787730660992,6,41
1133,145,200,0.930964037472828,0.0215475452255851,0.97072534339415,0.00598625569770728,0.0867360833110891,0.88970281628287,0.634678189309295,0.365321810690705,-2.00928513550814e-15,0.999999999999997,0.672741280130919,0.327258719869081,5,57
1133,146,200,NA,NA,0.866025403784436,0.333333333333336,NA,NA,NA,NA,NA,NA,NA,NA,3,122
1133,147,200,0.922368080260085,0.0256608706924024,0.970142500145332,0.00616537313883736,0.508483168924841,0.381674837568882,-0.426401432711221,0.573598567288779,0.462469811983654,0.432885917472277,-0.316227766016836,0.683772233983164,5,109
1133,148,200,0.918558653543692,0.0275564637114387,0.866025403784438,0.0576688856224377,NA,NA,NA,NA,0.866025403784438,0.0576688856224377,NA,NA,5,179
1133,149,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,196
1133,150,200,0.894057821919122,0.0162410836439055,0.830539534499923,0.0406420887204979,0.969861226038888,0.00134883033101518,NA,NA,0.767377530673502,0.0748758452103131,-0.70710678118655,0.181690113816207,6,52
1133,151,200,0.970172193082829,0.00615620602864575,0.707106781186549,0.181690113816208,NA,NA,NA,NA,NA,NA,NA,NA,5,158
1133,152,200,NA,NA,0.774596669241482,0.225403330758518,NA,NA,NA,NA,0.774596669241482,0.225403330758518,-0.774596669241482,0.225403330758518,4,44
1133,153,200,NA,NA,0.774596669241482,0.225403330758518,NA,NA,NA,NA,NA,NA,NA,NA,4,157
1133,154,200,0.740192043589492,0.0225793814121769,0.923132662754102,0.000384346511889788,0.991715563829536,1.69026284080331e-07,-0.997235212894207,5.27259131545134e-08,0.897903082445355,0.00101196633559386,-0.900535334676549,0.0022801980311951,9,33
1133,155,200,0.842409247284689,0.0086643609751289,0.900931195282714,0.00225377431837792,0.951889289179412,0.000268448731199467,-0.975522212491481,3.59955845524808e-05,0.846658266666834,0.00800919170656256,-0.861435069699027,0.00597913818307871,8,43
1133,156,200,0.801783725737273,0.0166899843158315,0.848668424791505,0.00771059138396479,0.95257934441568,0.000257197816825094,NA,NA,0.755928946018454,0.0300197452875444,-0.790569415042095,0.0343165992063963,8,82
1133,157,200,0.645497224367903,0.117386795146293,0.790569415042095,0.0343165992063965,NA,NA,NA,NA,NA,NA,NA,NA,7,137
1133,158,200,0.902104386378378,0.00217663239436972,0.907264708726555,0.00185767259425473,0.860061014797449,0.0061521140863765,-0.990762430001858,1.56745690384589e-05,0.744206696264282,0.0342250949138405,-0.829540997292722,0.0209723578914561,8,97
1133,159,200,0.832397290226742,0.0103402395727321,0.906419463676424,0.00190768241277217,0.951480664212393,0.000275261322403964,-0.990972452649192,0.00012187705949848,0.81090999272909,0.0145959072509774,-0.82594043397344,0.0428083807303388,8,100
1133,160,200,0.774219187470401,0.0241216069021239,0.907264708726555,0.00185767259425473,0.962916261511355,0.000123974559771423,-0.892043777964438,0.0168527284431206,0.824898448529766,0.0117208736344487,-0.67015114927675,0.145256575412435,8,104
1133,161,200,0.95147556433513,0.00347480296075564,0.830539534499922,0.0406420887204983,0.578413530254581,0.229137359679148,-0.377964473009227,0.460050752843961,0.352737810751328,0.492837802053391,-0.169030850945701,0.748868450023529,6,157
1133,162,200,0.898267343243322,0.0149978574090885,0.654653670707976,0.158302423375459,NA,NA,NA,NA,0.654653670707976,0.158302423375459,NA,NA,6,177
1133,163,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,187
1133,164,200,0.999893182771602,4.15223411209809e-14,0.547722557505166,0.126870366923671,NA,NA,NA,NA,NA,NA,NA,NA,9,63
1133,165,200,0.917306529132837,0.000184970201469792,0.789083774022936,0.00665344739956142,-0.930058663585814,9.61588080823214e-05,0.927418179814825,0.000111160857677151,-0.880330127131546,0.000774723290259712,0.783892949221327,0.00728366676528713,10,20
1133,166,200,0.900001960727902,0.000387126831935758,0.617019415568339,0.057389898750055,-0.867558514369307,0.00114373890782502,0.907972104897961,0.000280459297890889,-0.836297849796256,0.00256583057688585,0.727447674929214,0.0171080003674151,10,21
1133,167,200,0.897868356744658,0.000420120710740601,0.718953202732553,0.0191247112999717,-0.926858086581714,0.000114552839390237,0.870333840584855,0.00105452342136525,-0.835451762238081,0.00261646203658156,0.709507200252123,0.0215542013276693,10,24
1133,168,200,0.876441988358408,0.000876134126965855,0.736578141261397,0.0151104094139398,-0.937797577214665,6.07317176975161e-05,0.930372334452872,9.44818641901435e-05,-0.899029538647625,0.000401919078682172,0.79147449848113,0.00637664229476731,10,26
1133,169,200,0.853506498161583,0.00168185632416673,0.559535322714742,0.0926027236922686,-0.783789404019375,0.00729665246973443,0.874337543757188,0.00093488931876573,-0.940031344595627,5.26107314453783e-05,0.835416313747927,0.00261859892669825,10,28
1133,170,200,0.821757561302683,0.0035397670727324,0.498315108252928,0.142673427870988,-0.714395470751302,0.0202718958279064,0.840304639488645,0.0023355993271732,-0.944305726891814,3.93454934955547e-05,0.831448498492775,0.00286583456579947,10,40
1133,171,200,0.748190055927209,0.0327580930467792,0.882716666049784,0.00368674423337301,0.879357106695004,0.00400218987820544,0.00298531848106167,0.99440256110484,0.874641396093769,0.00447352695528203,-0.124050185286114,0.769781061584785,8,44
1133,172,200,0.56980288229819,0.140346300867379,0.921132372943677,0.00115501294778309,0.984731927834662,8.79642409845616e-06,-0.999992964212467,8.70714677746641e-16,0.890870806374749,0.00298897378033924,-0.921474935588219,0.00114032899431709,8,93
1133,173,200,-0.341881729378914,0.407170507717218,0.921132372943677,0.00115501294778309,0.965581028730576,9.93241049278559e-05,NA,NA,0.865225823331639,0.00551817104407704,-0.828078671210826,0.041794680456045,8,127
1133,174,200,NA,NA,0.828078671210826,0.0417946804560452,NA,NA,NA,NA,NA,NA,NA,NA,6,162
1133,175,200,NA,NA,0.612372435695796,0.143810808711602,NA,NA,NA,NA,NA,NA,NA,NA,7,159
1133,176,200,0.366186665633112,0.2980133266734,-0.566611260961448,0.0876720901891996,0.47965802280502,0.160652774981855,-0.0504543875854902,0.889911558530658,-0.976963413330195,1.19837854700877e-06,0.783584748390527,0.00732236680004594,10,70
1133,177,200,0.395898116522487,0.257421394190797,-0.913822757318586,0.000217227050810848,0.950429326226354,2.4877464232187e-05,0.171087289318291,0.636510223407818,-0.978408988433719,9.26345594635107e-07,0.00217634659157392,0.995239264380125,10,72
1133,178,200,NA,NA,0.724568837309472,0.0272386822502633,NA,NA,NA,NA,NA,NA,NA,NA,9,189
1133,179,200,0.55931872892858,0.117404803652899,-0.966755079953235,2.13527725934418e-05,0.967945476429824,1.88164183763107e-05,-0.993208894651882,7.79016711114094e-07,-0.909876279698926,0.000661902404895475,0.923778439809588,0.00104474403482824,9,117
1133,180,200,NA,NA,-0.952661023244934,0.000255887026689244,0.921980996040324,0.00111886047946119,-0.9758223789134,0.000172321440984723,-0.835687478614031,0.00976870258896842,0.859278664102415,0.0132069611178403,8,136
1133,181,200,0.724568837309472,0.0654940628137566,-0.929669680201368,0.00242520256231514,0.791131811879497,0.0340977395624269,-0.897994543853055,0.0150769804724354,-0.642510119327404,0.119657295434768,0.673239539294411,0.142714098929047,7,164
1133,182,200,NA,NA,-0.866025403784439,0.0117248110039546,NA,NA,NA,NA,NA,NA,NA,NA,7,192
1133,183,200,0.91350027839114,0.0108996985695935,-0.815490423329343,0.0479249737485006,NA,NA,NA,NA,NA,NA,0.707106781186547,0.18169011381621,6,176
1133,184,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,191
1133,185,200,0.2,0.704,-0.654653670707977,0.158302423375458,NA,NA,NA,NA,NA,NA,NA,NA,6,194
1133,186,200,0.745457086316682,0.0211367514047545,0.912870929175276,0.000589839222437494,-0.235864088262432,0.541223529180148,-0.960606298235335,0.000148354192927223,-0.0287084625881604,0.941555753223731,-0.899597628374115,0.00234358946608065,9,87
1133,187,200,0.80582296402538,0.00873502665422388,0.934198732993827,0.00022554913336581,0.269679944985297,0.482828546209651,NA,NA,0.173205080756888,0.655852108775975,-0.866025403784438,0.0117248110039548,9,104
1133,188,200,0.29277002188456,0.481617814312155,0.814345071045955,0.013852932802078,NA,NA,NA,NA,NA,NA,NA,NA,8,181
1133,189,200,0.752724205112474,0.0311359253716135,0.669705146604611,0.0692420856548364,0.966134423639442,9.4649613894271e-05,0.727682805578499,0.0407358860431613,0.811536070094232,0.0144586701956131,0.564710929579951,0.144737935175177,8,104
1133,190,200,0.41478067789217,0.354821896526405,0.635000635000953,0.125464012225589,0.972203476569347,0.00024374297448948,0.598552079651427,0.155638341875094,0.692824046896989,0.0844191724085128,0.554318060146474,0.196603958779394,7,120
1133,191,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,178
1133,192,200,0.87831006565368,0.0213116411287566,0.31943828249997,0.537140447806166,NA,NA,0.989070710093681,0.00136933123688099,NA,NA,-0.606128125356205,0.278532949107993,6,190
1133,193,200,NA,NA,0.866025403784438,0.0576688856224377,NA,NA,NA,NA,NA,NA,NA,NA,5,194
1133,194,200,0.80403025220737,0.101023004949844,-0.288675134594812,0.637618091400603,NA,NA,NA,NA,NA,NA,NA,NA,5,195
1133,195,200,0.218217890235992,0.603645056510136,-0.251976315339484,0.54716161242703,NA,NA,NA,NA,-0.251976315339484,0.547161612427029,0.251976315339484,0.547161612427029,8,153
1133,196,200,NA,NA,-0.251976315339484,0.547161612427029,NA,NA,NA,NA,NA,NA,NA,NA,8,197
1133,197,200,0.829962903089989,0.00562825495202079,0.493360829389058,0.17713222320718,0.88351149642314,0.00158230153581052,-0.959036823720232,4.40038491142471e-05,0.241041196414842,0.532112739273154,-0.539233224599421,0.134078314490924,9,39
1133,198,200,0.893120877205293,0.00281280419115393,0.274351630584366,0.510820479702069,0.933256525257383,0.000706592622427893,-0.998522573578455,8.05334380568766e-09,-9.23174692935345e-16,0.999999999999998,-0.312678025895912,0.450820132209509,8,69
1133,199,200,0.565082662767185,0.144414796774129,0.274351630584366,0.510820479702069,-0.603957173970203,0.112823433203225,NA,NA,-0.733799385705343,0.0382451838240625,0.612372435695795,0.143810808711603,8,144
1133,200,200,0.518475847365213,0.188026898767279,-6.76994774819253e-16,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,8,187
1133,201,200,0.584384555906264,0.0984305198838338,0.263523138347364,0.493259710448997,NA,NA,-0.985527456652575,1.18390647075076e-06,NA,NA,-0.179798738057018,0.643441562842345,9,43
1133,202,200,0.431230225102849,0.246506870677562,0.433012701892219,0.24434095200771,NA,NA,NA,NA,NA,NA,NA,NA,9,175
1133,203,200,0.267261241912424,0.486915433881669,-9.77585863964313e-16,0.999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,9,109
1133,204,200,0.845536409971368,0.00205790602751854,0.332834302324729,0.347360624277344,0.727113136909365,0.0171844950414877,0.866826814036176,0.00116814608279903,0.241519066478338,0.501431281150237,0.312253352167667,0.379739355457719,10,46
1133,205,200,0.926507209438392,0.000116716335996081,0.638690385026585,0.0468473585882587,-0.840384093433115,0.00233119059643779,0.290234608615327,0.448686155387741,-0.634670664512019,0.0486962303657957,0.631134787190978,0.0683361935171978,10,71
1133,206,200,0.891636867164279,0.000528301387831442,0.642180009788909,0.0452808256190727,-0.853820791943278,0.00166813380859686,0.628016649125896,0.0701344922428329,-0.71061062704154,0.0212599930371811,0.671662108129505,0.0475610769128325,10,78
1133,207,200,0.861742448391454,0.00134833516885613,0.569324328302293,0.0858272044092903,-0.735790079705257,0.0152760622718883,0.566056981174307,0.112105251762431,-0.777125400169766,0.00816741354399676,0.706446395809428,0.0333838781722706,10,81
1133,208,200,0.654653670707977,0.0781407494112156,0.755928946018455,0.0300197452875441,NA,NA,NA,NA,0.755928946018455,0.0300197452875441,-0.755928946018455,0.0300197452875441,8,145
1133,209,200,0.654653670707977,0.0781407494112156,0.755928946018455,0.0300197452875444,NA,NA,NA,NA,NA,NA,NA,NA,8,181
1133,210,200,0.903192894859307,0.000341382452895278,0.236889684839567,0.509917261284082,-0.346274254076583,0.327002980970522,-0.990273652483851,2.95969763549833e-07,-0.604030246565171,0.064403018205634,0.428977699079974,0.249258613594607,10,122
1133,211,200,0.714161367912157,0.0203320724751022,0.156870969648843,0.665165336269731,0.0739477835990564,0.839120877332574,-0.98025225274669,3.4952701897988e-06,-0.476764397842893,0.163557360920583,0.427824348482125,0.25067390342487,10,127
1133,212,200,0.692531828189713,0.0264407248397858,0.0348155311911391,0.923933272309832,0.738548945875996,0.0147016293537314,-0.941110531095925,0.000154006108194844,0.214274782177742,0.552208472278557,0.411442405878102,0.271236667888912,10,137
1133,213,200,0.782933016868039,0.00740468285319484,-0.146695409807785,0.685920625299148,1.11136887399603e-16,1,1.43119196436678e-16,1,0.904534033733291,0.000323393221885127,-0.848668424791506,0.0157445127447718,10,159
1133,214,200,0.395284707521047,0.292351992440238,-1.59801203867671e-16,1,NA,NA,NA,NA,NA,NA,NA,NA,9,176
1133,215,200,0.883883476483184,0.00156527795317274,0.710046946804692,0.0320976446402916,NA,NA,-0.988104929322464,5.974319393327e-07,NA,NA,-0.675337753336122,0.0459085845492486,9,137
1133,216,200,0.661437827766148,0.0523563065549024,0.724568837309471,0.0272386822502633,NA,NA,NA,NA,NA,NA,NA,NA,9,177
1133,217,200,0.703860159294172,0.034328156516567,0.547722557505166,0.126870366923671,NA,NA,NA,NA,NA,NA,NA,NA,9,157
1133,218,200,-0.0453609211626514,0.900976903830302,-0.758046991486615,0.0110639109574222,0.311125695469915,0.381554750591843,0.762269289333939,0.0103689707183146,-0.731312738187827,0.0162413037792992,-0.260897908923552,0.466572204135055,10,72
1133,219,200,0,1,-0.800757217396211,0.00537910776697281,0.721387321030952,0.0185308431003097,0.180490661695744,0.617789334648854,-0.899134283389596,0.00040030613747702,0.339436842869217,0.337280954717087,10,101
1133,220,200,NA,NA,0.522232967867093,0.121502918817114,NA,NA,NA,NA,NA,NA,NA,NA,10,152
1133,221,200,0.926277063060984,0.000118151692818813,-0.917048849992284,0.000187226815924058,0.773137573678482,0.00872227372530565,0.731905434422833,0.0249790740808411,-0.784676758746947,0.00718589937601865,-0.488896001580992,0.181694092341627,10,112
1133,222,200,0.550705231167412,0.0989992268674942,-7.05808011480622e-16,0.999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,10,169
1133,223,200,NA,NA,-0.894427190999915,0.00656627182756307,-0.683130051063973,0.0907096021861142,NA,NA,0.654653670707977,0.110566690731236,0.707106781186547,0.18169011381621,7,185
