spp.name,region,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,reg.env,carry.cap,time.of.sp.extinction
1,2,0,36.3636363636364,27,28,0,7.27272727272727,2636.36363636364,501
1,2,0,36.3636363636364,18,19,0,7.27272727272727,2636.36363636364,501
1,6,0,36.3636363636364,270,275,0,21.8181818181818,5909.09090909091,501
1,7,0,36.3636363636364,6,177,0,25.4545454545455,6727.27272727273,501
1,6,0,36.3636363636364,317,318,0,21.8181818181818,5909.09090909091,501
1,5,0,36.3636363636364,334,336,0,18.1818181818182,5090.90909090909,501
1,4,0,36.3636363636364,53,63,0,14.5454545454545,4272.72727272727,501
1,5,0,36.3636363636364,89,113,0,18.1818181818182,5090.90909090909,501
1,9,0,36.3636363636364,288,419,0,32.7272727272727,8363.63636363636,501
1,9,1,36.3636363636364,474,501,0,32.7272727272727,8363.63636363636,501
1,7,0,36.3636363636364,337,355,0,25.4545454545455,6727.27272727273,501
1,4,0,36.3636363636364,65,66,0,14.5454545454545,4272.72727272727,501
1,4,0,36.3636363636364,95,98,0,14.5454545454545,4272.72727272727,501
1,6,0,36.3636363636364,488,490,0,21.8181818181818,5909.09090909091,501
1,5,0,36.3636363636364,130,136,0,18.1818181818182,5090.90909090909,501
1,8,0,36.3636363636364,368,382,0,29.0909090909091,7545.45454545455,501
1,7,0,36.3636363636364,282,307,0,25.4545454545455,6727.27272727273,501
1,7,1,36.3636363636364,499,501,0,25.4545454545455,6727.27272727273,501
1,7,0,36.3636363636364,415,420,0,25.4545454545455,6727.27272727273,501
1,7,0,36.3636363636364,429,436,0,25.4545454545455,6727.27272727273,501
1,9,0,36.3636363636364,3,286,0,32.7272727272727,8363.63636363636,501
1,8,1,36.3636363636364,491,501,0,29.0909090909091,7545.45454545455,501
1,5,0,36.3636363636364,275,275,0,18.1818181818182,5090.90909090909,501
1,6,0,36.3636363636364,444,444,0,21.8181818181818,5909.09090909091,501
1,7,0,36.3636363636364,231,276,0,25.4545454545455,6727.27272727273,501
1,6,0,36.3636363636364,179,196,0,21.8181818181818,5909.09090909091,501
1,3,0,36.3636363636364,22,47,0,10.9090909090909,3454.54545454545,501
1,6,0,36.3636363636364,328,339,0,21.8181818181818,5909.09090909091,501
1,8,0,36.3636363636364,327,347,0,29.0909090909091,7545.45454545455,501
1,8,0,36.3636363636364,5,171,0,29.0909090909091,7545.45454545455,501
1,9,0,36.3636363636364,421,426,0,32.7272727272727,8363.63636363636,501
1,5,0,36.3636363636364,431,432,0,18.1818181818182,5090.90909090909,501
1,6,0,36.3636363636364,173,178,0,21.8181818181818,5909.09090909091,501
1,5,0,36.3636363636364,196,196,0,18.1818181818182,5090.90909090909,501
1,8,0,36.3636363636364,383,384,0,29.0909090909091,7545.45454545455,501
1,4,0,36.3636363636364,14,49,0,14.5454545454545,4272.72727272727,501
1,7,0,36.3636363636364,372,374,0,25.4545454545455,6727.27272727273,501
1,5,0,36.3636363636364,139,140,0,18.1818181818182,5090.90909090909,501
1,10,1,36.3636363636364,477,501,0,36.3636363636364,9181.81818181818,501
1,6,0,36.3636363636364,210,212,0,21.8181818181818,5909.09090909091,501
1,7,0,36.3636363636364,356,356,0,25.4545454545455,6727.27272727273,501
1,6,0,36.3636363636364,467,473,0,21.8181818181818,5909.09090909091,501
1,7,0,36.3636363636364,483,492,0,25.4545454545455,6727.27272727273,501
1,7,0,36.3636363636364,493,494,0,25.4545454545455,6727.27272727273,501
1,8,0,36.3636363636364,407,490,0,29.0909090909091,7545.45454545455,501
2,5,0,36.4655815393641,113,130,1,18.1818181818182,5090.90909090909,501
2,6,0,36.4655815393641,223,226,1,21.8181818181818,5909.09090909091,501
2,7,0,36.4655815393641,316,322,1,25.4545454545455,6727.27272727273,501
2,5,0,36.4655815393641,190,191,1,18.1818181818182,5090.90909090909,501
2,7,0,36.4655815393641,248,254,1,25.4545454545455,6727.27272727273,501
2,3,0,36.4655815393641,62,62,1,10.9090909090909,3454.54545454545,501
2,6,0,36.4655815393641,350,350,1,21.8181818181818,5909.09090909091,501
2,3,0,36.4655815393641,16,17,1,10.9090909090909,3454.54545454545,501
2,7,0,36.4655815393641,351,363,1,25.4545454545455,6727.27272727273,501
2,3,0,36.4655815393641,18,20,1,10.9090909090909,3454.54545454545,501
2,7,0,36.4655815393641,343,350,1,25.4545454545455,6727.27272727273,501
2,4,0,36.4655815393641,14,45,1,14.5454545454545,4272.72727272727,501
2,8,0,36.4655815393641,365,366,1,29.0909090909091,7545.45454545455,501
2,7,0,36.4655815393641,388,388,1,25.4545454545455,6727.27272727273,501
2,3,0,36.4655815393641,29,30,1,10.9090909090909,3454.54545454545,501
2,7,0,36.4655815393641,450,452,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,427,429,1,25.4545454545455,6727.27272727273,501
2,8,0,36.4655815393641,421,499,1,29.0909090909091,7545.45454545455,501
2,5,0,36.4655815393641,398,398,1,18.1818181818182,5090.90909090909,501
2,7,0,36.4655815393641,230,246,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,7,104,1,25.4545454545455,6727.27272727273,501
2,8,0,36.4655815393641,6,324,1,29.0909090909091,7545.45454545455,501
2,7,0,36.4655815393641,485,494,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,294,313,1,25.4545454545455,6727.27272727273,501
2,5,0,36.4655815393641,161,162,1,18.1818181818182,5090.90909090909,501
2,6,0,36.4655815393641,208,218,1,21.8181818181818,5909.09090909091,501
2,3,0,36.4655815393641,31,40,1,10.9090909090909,3454.54545454545,501
2,7,0,36.4655815393641,106,171,1,25.4545454545455,6727.27272727273,501
2,8,0,36.4655815393641,390,414,1,29.0909090909091,7545.45454545455,501
2,6,0,36.4655815393641,252,255,1,21.8181818181818,5909.09090909091,501
2,4,0,36.4655815393641,71,72,1,14.5454545454545,4272.72727272727,501
2,5,0,36.4655815393641,9,91,1,18.1818181818182,5090.90909090909,501
2,4,0,36.4655815393641,69,70,1,14.5454545454545,4272.72727272727,501
2,3,0,36.4655815393641,41,44,1,10.9090909090909,3454.54545454545,501
2,8,0,36.4655815393641,334,362,1,29.0909090909091,7545.45454545455,501
2,7,0,36.4655815393641,175,188,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,378,379,1,25.4545454545455,6727.27272727273,501
2,6,0,36.4655815393641,308,315,1,21.8181818181818,5909.09090909091,501
2,4,0,36.4655815393641,55,57,1,14.5454545454545,4272.72727272727,501
2,4,0,36.4655815393641,141,142,1,14.5454545454545,4272.72727272727,501
2,6,0,36.4655815393641,488,489,1,21.8181818181818,5909.09090909091,501
2,6,0,36.4655815393641,395,398,1,21.8181818181818,5909.09090909091,501
2,9,0,36.4655815393641,4,476,1,32.7272727272727,8363.63636363636,501
2,7,0,36.4655815393641,193,224,1,25.4545454545455,6727.27272727273,501
2,5,0,36.4655815393641,136,143,1,18.1818181818182,5090.90909090909,501
2,5,0,36.4655815393641,217,219,1,18.1818181818182,5090.90909090909,501
2,6,0,36.4655815393641,108,162,1,21.8181818181818,5909.09090909091,501
2,5,0,36.4655815393641,198,200,1,18.1818181818182,5090.90909090909,501
2,6,0,36.4655815393641,347,348,1,21.8181818181818,5909.09090909091,501
2,10,0,36.4655815393641,1,490,1,36.3636363636364,9181.81818181818,501
2,5,0,36.4655815393641,92,94,1,18.1818181818182,5090.90909090909,501
2,6,0,36.4655815393641,486,487,1,21.8181818181818,5909.09090909091,501
2,8,0,36.4655815393641,377,388,1,29.0909090909091,7545.45454545455,501
2,5,0,36.4655815393641,170,170,1,18.1818181818182,5090.90909090909,501
2,7,0,36.4655815393641,467,471,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,456,457,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,380,387,1,25.4545454545455,6727.27272727273,501
2,3,0,36.4655815393641,24,28,1,10.9090909090909,3454.54545454545,501
2,6,0,36.4655815393641,490,492,1,21.8181818181818,5909.09090909091,501
2,7,0,36.4655815393641,259,271,1,25.4545454545455,6727.27272727273,501
2,6,0,36.4655815393641,295,296,1,21.8181818181818,5909.09090909091,501
2,2,0,36.4655815393641,39,40,1,7.27272727272727,2636.36363636364,501
2,10,1,36.4655815393641,495,501,1,36.3636363636364,9181.81818181818,501
2,4,0,36.4655815393641,47,48,1,14.5454545454545,4272.72727272727,501
2,7,0,36.4655815393641,438,440,1,25.4545454545455,6727.27272727273,501
2,6,0,36.4655815393641,8,100,1,21.8181818181818,5909.09090909091,501
2,6,0,36.4655815393641,196,201,1,21.8181818181818,5909.09090909091,501
2,4,0,36.4655815393641,88,93,1,14.5454545454545,4272.72727272727,501
2,6,0,36.4655815393641,219,219,1,21.8181818181818,5909.09090909091,501
2,4,0,36.4655815393641,59,62,1,14.5454545454545,4272.72727272727,501
2,6,0,36.4655815393641,278,280,1,21.8181818181818,5909.09090909091,501
2,7,0,36.4655815393641,366,366,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,394,404,1,25.4545454545455,6727.27272727273,501
2,7,0,36.4655815393641,277,280,1,25.4545454545455,6727.27272727273,501
2,6,0,36.4655815393641,169,170,1,21.8181818181818,5909.09090909091,501
2,3,0,36.4655815393641,45,45,1,10.9090909090909,3454.54545454545,501
2,6,0,36.4655815393641,304,305,1,21.8181818181818,5909.09090909091,501
2,6,0,36.4655815393641,231,242,1,21.8181818181818,5909.09090909091,501
2,6,0,36.4655815393641,178,191,1,21.8181818181818,5909.09090909091,501
2,5,0,36.4655815393641,149,150,1,18.1818181818182,5090.90909090909,501
2,4,0,36.4655815393641,162,162,1,14.5454545454545,4272.72727272727,501
2,9,1,36.4655815393641,484,501,1,32.7272727272727,8363.63636363636,501
3,6,0,31.0408927245314,221,305,2,21.8181818181818,5909.09090909091,501
3,5,0,31.0408927245314,191,255,2,18.1818181818182,5090.90909090909,501
3,4,0,31.0408927245314,239,243,2,14.5454545454545,4272.72727272727,501
3,5,0,31.0408927245314,293,305,2,18.1818181818182,5090.90909090909,501
3,4,0,31.0408927245314,165,170,2,14.5454545454545,4272.72727272727,501
3,3,0,31.0408927245314,151,156,2,10.9090909090909,3454.54545454545,501
3,6,0,31.0408927245314,456,462,2,21.8181818181818,5909.09090909091,501
3,6,0,31.0408927245314,448,453,2,21.8181818181818,5909.09090909091,501
3,4,0,31.0408927245314,301,303,2,14.5454545454545,4272.72727272727,501
3,5,0,31.0408927245314,367,367,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,424,427,2,18.1818181818182,5090.90909090909,501
3,7,0,31.0408927245314,391,397,2,25.4545454545455,6727.27272727273,501
3,7,0,31.0408927245314,386,386,2,25.4545454545455,6727.27272727273,501
3,6,0,31.0408927245314,15,219,2,21.8181818181818,5909.09090909091,501
3,3,0,31.0408927245314,124,135,2,10.9090909090909,3454.54545454545,501
3,2,0,31.0408927245314,23,37,2,7.27272727272727,2636.36363636364,501
3,4,0,31.0408927245314,346,347,2,14.5454545454545,4272.72727272727,501
3,2,0,31.0408927245314,93,95,2,7.27272727272727,2636.36363636364,501
3,2,0,31.0408927245314,72,85,2,7.27272727272727,2636.36363636364,501
3,3,0,31.0408927245314,137,141,2,10.9090909090909,3454.54545454545,501
3,4,0,31.0408927245314,110,161,2,14.5454545454545,4272.72727272727,501
3,1,0,31.0408927245314,82,85,2,3.63636363636364,1818.18181818182,501
3,2,0,31.0408927245314,130,132,2,7.27272727272727,2636.36363636364,501
3,1,0,31.0408927245314,45,46,2,3.63636363636364,1818.18181818182,501
3,2,0,31.0408927245314,38,66,2,7.27272727272727,2636.36363636364,501
3,2,0,31.0408927245314,102,105,2,7.27272727272727,2636.36363636364,501
3,4,0,31.0408927245314,172,185,2,14.5454545454545,4272.72727272727,501
3,6,0,31.0408927245314,463,490,2,21.8181818181818,5909.09090909091,501
3,4,0,31.0408927245314,281,289,2,14.5454545454545,4272.72727272727,501
3,5,0,31.0408927245314,336,348,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,461,466,2,18.1818181818182,5090.90909090909,501
3,8,1,31.0408927245314,390,501,2,29.0909090909091,7545.45454545455,501
3,5,0,31.0408927245314,17,190,2,18.1818181818182,5090.90909090909,501
3,6,0,31.0408927245314,404,435,2,21.8181818181818,5909.09090909091,501
3,9,0,31.0408927245314,403,444,2,32.7272727272727,8363.63636363636,501
3,4,0,31.0408927245314,18,104,2,14.5454545454545,4272.72727272727,501
3,5,0,31.0408927245314,358,361,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,412,415,2,18.1818181818182,5090.90909090909,501
3,4,0,31.0408927245314,344,345,2,14.5454545454545,4272.72727272727,501
3,7,0,31.0408927245314,406,448,2,25.4545454545455,6727.27272727273,501
3,4,0,31.0408927245314,219,222,2,14.5454545454545,4272.72727272727,501
3,1,0,31.0408927245314,36,38,2,3.63636363636364,1818.18181818182,501
3,6,0,31.0408927245314,309,320,2,21.8181818181818,5909.09090909091,501
3,5,0,31.0408927245314,453,453,2,18.1818181818182,5090.90909090909,501
3,6,0,31.0408927245314,368,396,2,21.8181818181818,5909.09090909091,501
3,6,0,31.0408927245314,330,367,2,21.8181818181818,5909.09090909091,501
3,5,0,31.0408927245314,378,382,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,432,444,2,18.1818181818182,5090.90909090909,501
3,7,0,31.0408927245314,401,405,2,25.4545454545455,6727.27272727273,501
3,4,0,31.0408927245314,263,264,2,14.5454545454545,4272.72727272727,501
3,5,0,31.0408927245314,319,323,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,471,475,2,18.1818181818182,5090.90909090909,501
3,10,0,31.0408927245314,3,498,2,36.3636363636364,9181.81818181818,501
3,4,0,31.0408927245314,225,227,2,14.5454545454545,4272.72727272727,501
3,3,0,31.0408927245314,176,180,2,10.9090909090909,3454.54545454545,501
3,5,0,31.0408927245314,256,267,2,18.1818181818182,5090.90909090909,501
3,3,0,31.0408927245314,20,113,2,10.9090909090909,3454.54545454545,501
3,7,0,31.0408927245314,13,384,2,25.4545454545455,6727.27272727273,501
3,5,0,31.0408927245314,315,317,2,18.1818181818182,5090.90909090909,501
3,5,0,31.0408927245314,280,290,2,18.1818181818182,5090.90909090909,501
3,9,1,31.0408927245314,453,501,2,32.7272727272727,8363.63636363636,501
3,3,0,31.0408927245314,160,163,2,10.9090909090909,3454.54545454545,501
3,4,0,31.0408927245314,193,210,2,14.5454545454545,4272.72727272727,501
3,7,0,31.0408927245314,406,498,2,25.4545454545455,6727.27272727273,501
3,8,0,31.0408927245314,9,386,2,29.0909090909091,7545.45454545455,501
3,9,0,31.0408927245314,8,398,2,32.7272727272727,8363.63636363636,501
3,1,0,31.0408927245314,63,64,2,3.63636363636364,1818.18181818182,501
3,5,0,31.0408927245314,363,366,2,18.1818181818182,5090.90909090909,501
3,4,0,31.0408927245314,338,340,2,14.5454545454545,4272.72727272727,501
3,6,0,31.0408927245314,436,447,2,21.8181818181818,5909.09090909091,501
4,6,0,37.618998393222,280,283,7,21.8181818181818,5909.09090909091,501
4,6,0,37.618998393222,187,191,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,264,271,7,25.4545454545455,6727.27272727273,501
4,5,0,37.618998393222,18,67,7,18.1818181818182,5090.90909090909,501
4,7,0,37.618998393222,232,233,7,25.4545454545455,6727.27272727273,501
4,7,0,37.618998393222,313,320,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,450,452,7,29.0909090909091,7545.45454545455,501
4,8,0,37.618998393222,394,397,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,335,336,7,25.4545454545455,6727.27272727273,501
4,7,0,37.618998393222,400,400,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,297,298,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,438,444,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,440,441,7,29.0909090909091,7545.45454545455,501
4,3,0,37.618998393222,76,80,7,10.9090909090909,3454.54545454545,501
4,7,0,37.618998393222,262,263,7,25.4545454545455,6727.27272727273,501
4,7,0,37.618998393222,426,427,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,346,354,7,29.0909090909091,7545.45454545455,501
4,6,0,37.618998393222,140,142,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,296,301,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,470,471,7,21.8181818181818,5909.09090909091,501
4,6,0,37.618998393222,164,170,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,184,195,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,401,412,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,205,213,7,25.4545454545455,6727.27272727273,501
4,5,0,37.618998393222,107,117,7,18.1818181818182,5090.90909090909,501
4,4,0,37.618998393222,71,81,7,14.5454545454545,4272.72727272727,501
4,8,0,37.618998393222,359,371,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,361,362,7,25.4545454545455,6727.27272727273,501
4,5,0,37.618998393222,170,170,7,18.1818181818182,5090.90909090909,501
4,8,0,37.618998393222,399,400,7,29.0909090909091,7545.45454545455,501
4,8,0,37.618998393222,462,484,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,276,295,7,25.4545454545455,6727.27272727273,501
4,7,0,37.618998393222,495,496,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,208,210,7,21.8181818181818,5909.09090909091,501
4,8,0,37.618998393222,379,383,7,29.0909090909091,7545.45454545455,501
4,6,0,37.618998393222,218,219,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,241,248,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,153,153,7,21.8181818181818,5909.09090909091,501
4,6,0,37.618998393222,309,309,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,216,229,7,25.4545454545455,6727.27272727273,501
4,4,0,37.618998393222,50,58,7,14.5454545454545,4272.72727272727,501
4,6,0,37.618998393222,123,127,7,21.8181818181818,5909.09090909091,501
4,7,0,37.618998393222,367,374,7,25.4545454545455,6727.27272727273,501
4,2,0,37.618998393222,33,33,7,7.27272727272727,2636.36363636364,501
4,7,0,37.618998393222,252,255,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,157,161,7,21.8181818181818,5909.09090909091,501
4,8,0,37.618998393222,425,439,7,29.0909090909091,7545.45454545455,501
4,8,0,37.618998393222,445,448,7,29.0909090909091,7545.45454545455,501
4,6,0,37.618998393222,119,122,7,21.8181818181818,5909.09090909091,501
4,5,0,37.618998393222,94,98,7,18.1818181818182,5090.90909090909,501
4,5,0,37.618998393222,68,92,7,18.1818181818182,5090.90909090909,501
4,4,0,37.618998393222,20,47,7,14.5454545454545,4272.72727272727,501
4,5,0,37.618998393222,122,122,7,18.1818181818182,5090.90909090909,501
4,6,0,37.618998393222,263,263,7,21.8181818181818,5909.09090909091,501
4,6,0,37.618998393222,17,116,7,21.8181818181818,5909.09090909091,501
4,8,0,37.618998393222,487,497,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,307,309,7,25.4545454545455,6727.27272727273,501
4,10,1,37.618998393222,10,501,7,36.3636363636364,9181.81818181818,501
4,8,0,37.618998393222,391,393,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,155,183,7,25.4545454545455,6727.27272727273,501
4,6,0,37.618998393222,130,133,7,21.8181818181818,5909.09090909091,501
4,3,0,37.618998393222,25,29,7,10.9090909090909,3454.54545454545,501
4,8,0,37.618998393222,15,198,7,29.0909090909091,7545.45454545455,501
4,7,0,37.618998393222,326,334,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,203,340,7,29.0909090909091,7545.45454545455,501
4,6,0,37.618998393222,147,148,7,21.8181818181818,5909.09090909091,501
4,9,0,37.618998393222,14,495,7,32.7272727272727,8363.63636363636,501
4,7,0,37.618998393222,465,477,7,25.4545454545455,6727.27272727273,501
4,8,0,37.618998393222,372,377,7,29.0909090909091,7545.45454545455,501
4,3,0,37.618998393222,45,47,7,10.9090909090909,3454.54545454545,501
4,7,0,37.618998393222,16,153,7,25.4545454545455,6727.27272727273,501
4,5,0,37.618998393222,209,210,7,18.1818181818182,5090.90909090909,501
4,8,0,37.618998393222,417,418,7,29.0909090909091,7545.45454545455,501
4,6,0,37.618998393222,285,287,7,21.8181818181818,5909.09090909091,501
4,3,0,37.618998393222,32,33,7,10.9090909090909,3454.54545454545,501
5,4,0,30.1612397430825,29,120,20,14.5454545454545,4272.72727272727,501
5,9,1,30.1612397430825,21,501,20,32.7272727272727,8363.63636363636,501
5,1,0,30.1612397430825,94,95,20,3.63636363636364,1818.18181818182,501
5,4,0,30.1612397430825,273,279,20,14.5454545454545,4272.72727272727,501
5,1,0,30.1612397430825,47,49,20,3.63636363636364,1818.18181818182,501
5,4,0,30.1612397430825,289,290,20,14.5454545454545,4272.72727272727,501
5,3,0,30.1612397430825,120,120,20,10.9090909090909,3454.54545454545,501
5,5,0,30.1612397430825,406,408,20,18.1818181818182,5090.90909090909,501
5,6,0,30.1612397430825,389,423,20,21.8181818181818,5909.09090909091,501
5,3,0,30.1612397430825,108,117,20,10.9090909090909,3454.54545454545,501
5,3,0,30.1612397430825,178,189,20,10.9090909090909,3454.54545454545,501
5,7,1,30.1612397430825,359,501,20,25.4545454545455,6727.27272727273,501
5,5,0,30.1612397430825,440,440,20,18.1818181818182,5090.90909090909,501
5,3,0,30.1612397430825,133,141,20,10.9090909090909,3454.54545454545,501
5,2,0,30.1612397430825,91,95,20,7.27272727272727,2636.36363636364,501
5,5,0,30.1612397430825,474,482,20,18.1818181818182,5090.90909090909,501
5,2,0,30.1612397430825,99,107,20,7.27272727272727,2636.36363636364,501
5,4,0,30.1612397430825,212,218,20,14.5454545454545,4272.72727272727,501
5,3,0,30.1612397430825,31,105,20,10.9090909090909,3454.54545454545,501
5,3,0,30.1612397430825,274,275,20,10.9090909090909,3454.54545454545,501
5,1,0,30.1612397430825,106,107,20,3.63636363636364,1818.18181818182,501
5,3,0,30.1612397430825,144,148,20,10.9090909090909,3454.54545454545,501
5,5,0,30.1612397430825,423,423,20,18.1818181818182,5090.90909090909,501
5,3,0,30.1612397430825,239,241,20,10.9090909090909,3454.54545454545,501
5,6,0,30.1612397430825,480,483,20,21.8181818181818,5909.09090909091,501
5,7,0,30.1612397430825,22,358,20,25.4545454545455,6727.27272727273,501
5,5,0,30.1612397430825,217,231,20,18.1818181818182,5090.90909090909,501
5,6,0,30.1612397430825,23,278,20,21.8181818181818,5909.09090909091,501
5,6,0,30.1612397430825,345,388,20,21.8181818181818,5909.09090909091,501
5,10,1,30.1612397430825,466,501,20,36.3636363636364,9181.81818181818,501
5,6,1,30.1612397430825,486,501,20,21.8181818181818,5909.09090909091,501
5,2,0,30.1612397430825,146,147,20,7.27272727272727,2636.36363636364,501
5,4,0,30.1612397430825,293,302,20,14.5454545454545,4272.72727272727,501
5,8,0,30.1612397430825,482,496,20,29.0909090909091,7545.45454545455,501
5,3,0,30.1612397430825,149,166,20,10.9090909090909,3454.54545454545,501
5,5,0,30.1612397430825,430,432,20,18.1818181818182,5090.90909090909,501
5,8,0,30.1612397430825,499,500,20,29.0909090909091,7545.45454545455,501
5,5,0,30.1612397430825,385,398,20,18.1818181818182,5090.90909090909,501
5,2,0,30.1612397430825,33,81,20,7.27272727272727,2636.36363636364,501
5,5,0,30.1612397430825,336,345,20,18.1818181818182,5090.90909090909,501
5,4,0,30.1612397430825,231,231,20,14.5454545454545,4272.72727272727,501
5,5,0,30.1612397430825,399,400,20,18.1818181818182,5090.90909090909,501
5,5,0,30.1612397430825,232,277,20,18.1818181818182,5090.90909090909,501
5,5,0,30.1612397430825,327,330,20,18.1818181818182,5090.90909090909,501
5,4,0,30.1612397430825,456,457,20,14.5454545454545,4272.72727272727,501
5,6,0,30.1612397430825,441,467,20,21.8181818181818,5909.09090909091,501
5,5,0,30.1612397430825,305,321,20,18.1818181818182,5090.90909090909,501
5,10,0,30.1612397430825,418,465,20,36.3636363636364,9181.81818181818,501
5,6,0,30.1612397430825,427,440,20,21.8181818181818,5909.09090909091,501
5,2,0,30.1612397430825,183,184,20,7.27272727272727,2636.36363636364,501
5,4,0,30.1612397430825,246,251,20,14.5454545454545,4272.72727272727,501
5,1,0,30.1612397430825,65,69,20,3.63636363636364,1818.18181818182,501
5,2,0,30.1612397430825,112,115,20,7.27272727272727,2636.36363636364,501
5,10,0,30.1612397430825,24,416,20,36.3636363636364,9181.81818181818,501
5,2,0,30.1612397430825,154,159,20,7.27272727272727,2636.36363636364,501
5,6,0,30.1612397430825,323,343,20,21.8181818181818,5909.09090909091,501
5,8,0,30.1612397430825,20,481,20,29.0909090909091,7545.45454545455,501
5,1,0,30.1612397430825,39,40,20,3.63636363636364,1818.18181818182,501
5,2,0,30.1612397430825,86,87,20,7.27272727272727,2636.36363636364,501
5,3,0,30.1612397430825,297,299,20,10.9090909090909,3454.54545454545,501
