sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
4273,2230,1e+05,0.677715411955044,0.0312837953381671,0.999327026633082,8.96616114687276e-13,-0.995925428979818,1.19999810790361e-09,0.882231069083139,0.000728392957067836,-0.994764699615069,3.26597955604872e-09,0.871559451868262,0.00101678352360302,-0.809988828172592,0.00450270532873889,-0.818837374942165,0.00376336551379197,10,4,2229,2229,55,34.0611239283375,29.4845839964787,119.108663934593,-0.0960021225573414,-0.986095589299204,0.157805314766583,0.941422267921521,0.00222821085105548,0.00036782634163677,0.00373681961352668,10,15.9222664199826,2229,-0.444565691449505
4273,2231,1e+05,0.69049738545084,0.0270730302536255,0.99619537166711,9.12520947693451e-10,-0.993105894094951,9.8014973168329e-09,0.892648072789091,0.000509499199707886,-0.994697252761716,3.43728488900147e-09,0.867617941758782,0.00114177302373752,-0.807879514574198,0.00469321444219361,-0.82728913868951,0.00314259282036851,10,16,2189,2189,54,33.585988624549,28.5686730733913,116.41858568417,-0.100386664166692,-0.9748303731924,0.156218937527912,0.941258315707575,0.00220450547316266,0.000392649606368846,0.0037000797887946,10,15.6192062367421,2189,-0.439854012834966
4273,2232,1e+05,0.952273706390843,0.197477018927097,0.892569603966726,0.297800671121665,0.866025403784439,0.333333333333333,NA,NA,0.998442770921287,0.0355326622116703,NA,NA,-0.852053202289507,0.350714508865213,-0.996547781761013,0.0529138377435435,3,14734,18,18,6,1.82352941176471,3.94117647058824,0.833910034602076,0.0882352941176471,0.250735294117646,0.0398568459119627,0.679295183170728,0.000794284083024969,-0.00265712306079751,-0.0109606326257895,2,2.26255393420244,18,2.07096751914249
4273,2233,1e+05,0.958001597430855,0.185158357855411,0.90112711377917,0.285482010049979,0.931745542427159,0.236571458358053,NA,NA,0.997050141065988,0.0489105516919257,NA,NA,-0.846111897953267,0.357874855966191,-0.993541479824322,0.0723928459162083,3,40380,14,14,5,2.30769230769231,3.1025641025641,1.33925049309665,0.161943319838057,0.317307692307692,0.316475283633955,0.841762358183022,0.0500783025755962,-0.0287704803303596,-0.0870307029993361,2,1.1120637382264,14,9.99992442006227
4273,2234,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,66243,9,9,4,0.333333333333333,3.16666666666667,0.0555555555555556,0.0416666666666668,0.0916666666666653,0,0.823600372597618,NA,NA,NA,1,-0.0736829935181467,9,9.99992726797426
4273,2249,1e+05,0.692097649680062,0.0265748097729932,0.992252806112961,1.5613941251047e-08,-0.99035104357625,3.74853816931201e-08,0.896898663102924,0.00043577767618741,-0.994464191548784,4.08144866056392e-09,0.865841960729875,0.00120159266311082,-0.806238765198692,0.00484533414358024,-0.829077437995821,0.00302135106038201,10,32,2171,2171,53,33.2670735994375,27.6113164410712,115.074607071378,-0.102167176370258,-0.96896005624716,0.155421420073743,0.941288990824801,0.00219484640605824,0.000404089830174156,0.00368440760605787,10,15.5278681430101,2171,-0.433004114857063
4273,2250,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37,87,87,12,0.665217391304347,7.76739130434783,0.221257088846881,0.0141535615171138,0.182934782608692,0.14446056352727,0.831851064773507,0.0104344272073083,0.00307362901121852,0.0397266549699986,2,3.62456169919452,87,-0.397898300245242
4273,2251,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,210,42,42,11,0.359026369168356,6.93813387423935,0.0644499668791065,-0.0299188640973629,-0.0987322515212959,0.196278023097999,0.682521582595255,0.0192625311756293,0.0163565019248332,0.0539764563519487,2,2.44706978996892,42,-0.753753281146581
4273,2252,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,435,22,22,10,3,4.5,4.5,0.15,0.824999999999985,0.343398893411448,0.828300553294276,0.0589613999981035,-0.0171699446705724,-0.0944346956881464,2,2.24064235678321,22,-0.891331282304271
4273,2253,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26779,16,16,9,3.8125,3.90625,7.267578125,0.254166666666667,1.04843749999998,0,0.501834173256306,NA,NA,NA,1,2.17005338762252,16,-1.1996327096796
