sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
4355,2206,1e+05,-0.265743305441908,0.458028390483503,0.998962755036625,5.05773201098236e-12,0.99503075367877,2.65184452175049e-09,-0.11554634700061,0.750589976360673,0.994969055062342,2.78581335777517e-09,-0.0985144004330469,0.786579047283108,0.158813688997225,0.661225426785007,0.175104564461477,0.628488936876531,10,118,2205,2205,59,40.4254099239095,29.596848293551,210.23031123205,0.122839788382304,1.31034065172205,0.0468738909941617,0.934297294129872,0.000179442146280893,-1.31787232059011e-05,-0.000119864042466742,10,14.8203696386269,2205,-0.52500973114861
4355,2207,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,189,70,70,10,0.614285714285714,7.49285714285714,0.188673469387755,-0.00945054945054946,0.168928571428572,0.101135817502533,0.80981688932455,0.00511422679095285,0.00155593565388513,-0.0278123498131967,2,4.13430687685302,70,0.620215885285506
4355,2208,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1219,57,57,9,0.343859649122807,6.6280701754386,0.05911972914743,-0.006612685560054,0.0945614035087723,0.0451838462233066,0.789757673610231,0.00102078997976571,0.000868920119678976,-0.0124255577114094,2,3.63937069652852,57,2.45459971167766
4355,2209,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2262,31,31,7,0.298387096774194,5.6008064516129,0.0445174297606661,-0.0110513739545998,0.0820564516129036,0.154461180725209,0.695703787413223,0.0119291281755128,0.00572078447130401,-0.0424768246994324,2,3.1204088937072,31,4.3457872987858
4355,2210,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22691,19,19,6,0.223684210526316,4.63815789473684,0.0250173130193906,-0.0149122807017545,0.0615131578947374,0.0769399687847938,0.743435528980345,0.00295987939830252,-0.00512933125231959,0.0211584914158183,2,3.06152357288674,19,9.99992871050034
4355,2211,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,31263,9,9,4,0.166666666666667,3.41666666666667,0.0138888888888889,-0.0238095238095239,0.0458333333333336,0.0696353896413544,0.651399739425475,0.00242454374525162,0.00994791280590777,-0.0191497321513725,2,2.10592351475631,9,9.99992726797426
4355,2219,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,73699,10,10,5,0.3,3.85,0.0449999999999999,-0.0375000000000001,0.0825000000000003,0.139761479284691,0.490853326236011,0.0097666355459226,0.0174701849105864,-0.0384344068032902,2,1.67236361916963,10,2.48766465649554
4355,2220,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,88928,8,8,4,0.125,3.0625,0.0078125,0.0208333333333332,-0.0343749999999998,0.217362974814203,0.891318512592898,0.02362333141004,-0.0362271624690339,0.059774818073906,2,-0.128776699549939,8,9.99995434071618
4355,2228,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3594,12,12,5,0,4.33333333333333,NA,NA,NA,0,0.553947981359138,NA,NA,NA,1,1.79698435517195,12,-0.250866082287131
4355,2229,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36870,11,11,4,0,3.63636363636364,NA,NA,NA,0,0.709702057802802,NA,NA,NA,1,1.51600479395449,11,9.99995586839062
4355,2239,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,46488,26,26,8,0.538461538461538,5.73076923076923,0.144970414201183,-0.0215384615384615,0.148076923076923,0,0.766160918614948,NA,NA,NA,1,1.54489918077573,26,0.410554579050732
4355,2240,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,57533,15,15,6,0.733333333333333,4.63333333333333,0.268888888888889,-0.0523809523809525,0.201666666666667,0,0.719129811719352,NA,NA,NA,1,0.934852699960809,15,6.03794233001246
4355,2241,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,69229,10,10,5,0.3,3.85,0.0449999999999999,-0.0333333333333334,0.0825000000000003,0,0.720920491516182,NA,NA,NA,1,0.571256149430311,10,2.57606963879881
4355,2242,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77145,8,8,4,0.125,3.0625,0.0078125,0.0178571428571427,-0.0343749999999998,0,0.78142169578398,NA,NA,NA,1,0.554336481463257,8,9.99992830104803
4355,2254,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49370,11,11,7,0,4.72727272727273,NA,NA,NA,0,0.462717397159428,NA,NA,NA,1,1.8356828231766,11,-1.40630163621434
4355,2255,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55035,10,10,6,0,4.1,NA,NA,NA,0,0.386575237530425,NA,NA,NA,1,1.92303030347689,10,-0.914907604103348
4355,2256,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,85407,9,9,5,0,3.44444444444444,NA,NA,NA,0,0.718611282426125,NA,NA,NA,1,-0.149756272624494,9,9.99994847686742
4355,2264,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,241,13,13,7,0,5,NA,NA,NA,0,0.6888033494054,NA,NA,NA,1,2.20082919995194,13,-1.31317042521606
4355,2265,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,386,12,12,6,0,4.33333333333333,NA,NA,NA,0,0.63314241456872,NA,NA,NA,1,2.64418958075613,12,-0.780079584149265
4355,2269,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,441,8,8,5,0,3.875,NA,NA,NA,0,0.325745466076827,NA,NA,NA,1,2.67528378638657,8,-1.28616644882189
4355,2276,1e+05,0.553927370853033,0.0966335896211794,0.991177414505044,2.62274573170629e-08,0.980206609848425,6.55700950868976e-07,0.0220450470016743,0.951799888724661,0.993822864063465,6.32271790479422e-09,-0.101287253805573,0.780693242804659,0.0814631421054036,0.822977258072624,-0.0291059293501713,0.936384689842174,10,336,2135,2135,58,38.6434331797235,28.7916592158328,201.596232205541,0.106498936870922,1.28167278830855,0.040197438554418,0.936199072119405,0.000149561918691244,2.06304159014376e-06,-0.000112510300480864,10,14.3721862881546,2135,-0.53463415837269
