sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
3500,9512,182,0.898017989067258,0.0150701725187037,0.961588872745157,0.00218478587464177,-0.537663786279006,0.27121887521911,0.687291550253499,0.131390517748631,-0.66553876238796,0.149089339831024,0.794610202327899,0.0589452723590773,-0.95710974528029,0.00271991102723845,-0.926569769364379,0.00789003030012256,6,7,9511,9511,30,2.86445025909394,17.4068527678464,1.23247916714804,-0.000140916990700729,-0.108608000913418,0.260190680627846,0.822846644646093,0.0104314207865148,1.65720226219701e-05,0.0119295631570458,6,-4.79249041216858,9511,0.409744837737342
3500,9513,182,0.88414014334244,0.0193576368142785,0.96078849613116,0.00227616838574418,-0.516612503293142,0.294020207564468,0.630373314067142,0.179685913153579,-0.636790382917981,0.173924309931814,0.735733224809289,0.095527602766591,-0.953321668217097,0.003217447056665,-0.9333537924989,0.00651456366585492,6,22,7559,7559,28,2.7613085374087,16.4707512561015,1.16239788922814,-0.000165475767723251,-0.100918915275035,0.238031578063046,0.866440618605132,0.00868712167440768,1.74553217000605e-05,0.0100799178470178,6,-4.04586623478716,7559,0.472637331446755
3500,9514,182,0.898859140179643,0.0148269014138775,0.95432644167612,0.00308147168529338,-0.305832535055489,0.555553997165531,0.629236460519817,0.180714786696127,-0.463157652735548,0.354940655448908,0.775664908204571,0.0698443800203234,-0.802446628743363,0.0546860109919838,-0.66072321612019,0.153136243232924,6,34,5028,5028,26,2.1063829787234,15.6077298421001,0.519554800629058,-9.65337064086844e-05,-0.0490730664681537,0.864684573782811,0.719648943211517,0.115930182717521,9.38192064539445e-05,0.0388213895166904,6,-4.13822056937852,5028,0.484736203609372
3500,9515,182,0.892169125611283,0.016814344597504,0.957430262461433,0.00267970176330357,0.146408652087585,0.781956192716832,0.613020509762848,0.195653994642133,-0.0241364463501089,0.963802361035987,0.752615491225046,0.0842287887232245,-0.800838258892111,0.0555481837063375,-0.672012296470486,0.143722108780676,6,46,3773,3773,25,2.15217391304348,14.9732305157101,0.481380119055461,5.97634983478862e-05,-0.00246159201923511,0.883586251177507,0.747086622168383,0.122429893726753,0.000126195519409379,0.0387093216882979,6,-3.69437970229575,3773,0.488618225855553
3500,9516,182,0.913644936754494,0.0300648184402859,0.964978753167305,0.00782594152919369,-0.769630644796576,0.128045166636364,0.832389137184583,0.0802703697283107,-0.803718283485522,0.101259265700131,0.859154542032905,0.0620945260817309,-0.841363353081132,0.0740159222290065,-0.786141103133399,0.114835932531081,5,48,2439,2439,24,1.62447804175666,15.4338660819975,0.459879286639963,-0.00047008741647846,-0.0947956616195387,0.126492395183729,0.846301972576534,0.00298496223446812,4.09609644593449e-05,0.00816400759941229,5,-3.47981499975038,2439,0.425434894456332
3500,9517,182,0.909861211073344,0.0320435475826413,0.965218661452382,0.00774594556360086,-0.72539401051128,0.165442467196862,0.825692481285375,0.0850381664052664,-0.770544164188711,0.127303162140981,0.854958630177328,0.0648470214527981,-0.841156005885454,0.0741586503089413,-0.786614953054501,0.114463231540188,5,54,2384,2384,23,1.46661753868828,14.5382359504465,0.368751791080215,-0.000406567397309691,-0.0813818005584327,0.126676111585642,0.882153119630174,0.00298143070765219,4.16123463985152e-05,0.00811932919685808,5,-3.49721330739808,2384,0.449902968875425
3500,9518,182,0.90873874660657,0.0326382815429049,0.964881878801616,0.00785832015835553,-0.736679089386134,0.155638455114874,0.845786143631443,0.0709918926013737,-0.770966599376398,0.12696047402391,0.865605299673298,0.0579365266855878,-0.841249046599631,0.0740945949118538,-0.787704500287388,0.113607643666253,5,57,2265,2265,22,1.25485362095532,13.7174557316034,0.260569126688159,-0.000365122574553589,-0.0684478374764606,0.121654664975819,0.896531898403364,0.00278514574061716,4.33394496949117e-05,0.00794523156175449,5,-3.55128130279461,2265,0.488208546354117
3500,9519,182,0.925651285836011,0.0240624841145269,0.962168868932644,0.00878269730808157,-0.882638077243928,0.0474053832744797,0.939403441597865,0.0605965584021353,-0.822057648202385,0.0876611781793697,0.822691223178559,0.177308776821441,-0.762664892727405,0.133744935719796,-0.673466591543898,0.212675286048702,5,75,496,496,16,1.54838709677419,11.1152695506876,0.503683607620164,-0.00273844251762016,-0.101471451370206,0.100075994122219,0.860451038148971,0.00236082294495178,0.000216947190427929,0.00851484784572816,4,-2.34814130615118,496,1.23425125471472
3500,9520,182,0.964442856885493,0.0355571431145072,0.895661785428198,0.104338214571802,-0.832240501277787,0.167759498722213,0.979093918703661,0.0209060812963386,-0.544172794330254,0.455827205669746,0.803910368981924,0.196089631018076,-0.857532407670823,0.142467592329177,-0.995538024284418,0.0044619757155817,4,97,153,153,15,0.536715620827769,8.38723429622386,0.0528365288446529,-0.00297577984267991,-0.0266447889047679,0.0894144172502684,0.854996039305389,0.00189042387806294,0.000662199367486663,0.00744552877600153,4,-0.303172780640326,153,1.44906567960181
3500,9521,182,NA,NA,0.866025403784434,0.333333333333339,NA,NA,-0.99999423022421,0.00216259302606293,0.866025403784434,0.333333333333339,-0.867718900336215,0.331170740307286,-0.866025403784439,0.333333333333333,-1,0,3,102,42,42,8,0.0670731707317076,6.29471544715447,0.00149960341066827,0.00515947467166944,0.00922256097560905,0.0155754774809653,0.844861541274143,8.0549830849466e-05,-0.00119576843662211,-0.00214162815363275,3,-1.26293771599484,42,0.797000880312277
