sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
4212,2238,1e+05,0.243940483703408,0.497016593950551,0.997207319971176,2.65220290174284e-10,-0.993774352673973,6.5233081087774e-09,0.910978648378422,0.000246484185339124,-0.997454821163935,1.83030818855251e-10,0.911550020983694,0.000240387016003041,-0.332084921291605,0.348514198457574,-0.326328640144636,0.357439679297312,10,7,2237,2237,47,29.3429268292683,26.3462849924394,100.995938096621,-0.0848982456501921,-0.9104836719408,0.133096465850353,0.943995185469253,0.00196130753515187,0.000342957278697239,0.00366674178873759,10,15.8605189395254,2237,-0.273317791124367
4212,2239,1e+05,0.175540131856574,0.627621321849883,0.943448274098131,4.17811184543204e-05,-0.952568112217031,2.09085172262517e-05,0.948755979552143,2.83524864324036e-05,-0.99683419026747,4.37790634142163e-10,0.887472718612945,0.000611118703960134,-0.309299872004029,0.384503090411226,-0.476102359493832,0.164226303189207,10,28,2092,2092,46,28.5632546981208,25.4275731521068,98.4556843835506,-0.0959095496093091,-0.898401146209111,0.132854960782012,0.943026787974962,0.00187816723097816,0.000417221874800735,0.00349340642983728,10,15.3059091858262,2092,-0.275851219692707
4212,2240,1e+05,0.96902117400836,0.158874860421894,0.923220226690192,0.251094528827202,0.737746018051165,0.471780408831765,-0.45829620857711,0.696919783430445,0.940515274252032,0.220685880004563,-0.764648454286419,0.445825254603242,-0.999330082823215,0.0233039706981492,-0.936665158531305,0.227790558129061,3,47,140,140,14,2.64503816793893,8.09834605597964,1.97729828292835,0.0148487045108701,0.363692748091601,0.0928561160587581,0.943171084364592,0.00243728332397597,-0.000323850721605903,-0.0103811990255502,3,4.02719184973863,140,-0.226910598029289
4212,2241,1e+05,0.979303120068684,0.129747639206594,0.939829496790328,0.221967307611903,0.66827440364019,0.534066424983024,-0.106482708212011,0.932082239437257,0.882217930339097,0.312099117371122,-0.439777037737807,0.710114931825354,-0.996624000099784,0.0523261269540662,-0.908607272444299,0.274293434565974,3,93,63,63,12,1.73214285714286,6.63293650793651,0.963730631141345,0.0228358912224016,0.23816964285714,0.173125552218108,0.916603148720518,0.00752812460484347,-0.000321593894335247,-0.0104932167272705,3,2.13438954556713,63,-0.388937621169213
4212,2242,1e+05,0.984932669884784,0.110652209418121,0.949652826456885,0.20287187782343,0.922133083625982,0.252889514534757,-0.0941763151016522,0.939956515595176,0.996915159744776,0.0500176367113283,-0.401346514103394,0.737084637771746,-0.974993412219732,0.142669629969444,-0.85627848230618,0.345541507792879,3,118,36,36,11,2.2,5.65,1.2175,0.0690184049079755,0.302499999999999,0.309129058002729,0.855346731146036,0.024184892858542,-0.00099346050606936,-0.0171642279268844,3,1.75361239298089,36,-0.832984667337148
4212,2243,1e+05,0.989526368149693,0.0922196684053143,1,0,0.997601395914602,0.0441023012944783,NA,NA,0.997601395914601,0.0441023012944846,NA,NA,-0.944580972492443,0.212936910005732,-0.944580972492443,0.212936910005732,3,214,18,18,10,4.84615384615385,4.52014652014652,5.89956929517369,0.403846153846154,0.666346153846152,0.0197057050072503,0.598246300195973,0.000194157404916385,0.00328428416787505,0.00541906887699373,2,1.22572754219594,18,-1.7007069151027
4212,2244,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2607,13,13,9,0,6,0,1.25607396694702e-16,3.45420340910424e-16,0.363326310863608,0.731698174437899,0.0660030040828796,-0.0363326310863608,-0.0999147354874904,2,0.534674524948764,13,-1.84425118878172
4212,2245,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7699,12,12,8,0.454545454545454,5.22727272727273,0.103305785123967,0.0505050505050505,0.124999999999998,0.478327724214551,0.72458517636468,0.114398705876136,-0.0531475249127279,-0.131540124158999,2,0.769301433797386,12,-1.80082515856645
4212,2246,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11045,11,11,7,0.9,4.45,0.405,0.1125,0.247499999999996,0.614971864675647,0.692514067662176,0.189095197171321,-0.0768714830844559,-0.1691172627858,2,0.961862566626869,11,-1.71738533759632
4212,2247,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56908,10,10,6,2.1,4.95,2.205,-0.233333333333333,-0.577499999999989,0,0.794815227368834,NA,NA,NA,1,-0.00030305859992846,10,-1.44636169812698
4212,2260,1e+05,0.966822227814701,0.164447337330053,0.866025403784443,0.333333333333328,NA,NA,NA,NA,-0.866025403784443,0.333333333333328,NA,NA,-0.999986343279041,0.00332712281918129,-0.868626680973202,0.330006210514143,3,624,18,18,6,0.176470588235294,4.94117647058824,0.0103806228373703,-0.0110294117647059,-0.0242647058823532,0,0.830031973041189,NA,NA,NA,1,2.10803733149707,18,0.868670313318184
4212,2261,1e+05,0.966822227814701,0.164447337330053,0.866025403784443,0.333333333333328,NA,NA,NA,NA,0.866025403784443,0.333333333333328,NA,NA,-0.992493282428845,0.0780534692378286,-0.920673975253637,0.255279864095505,3,1307,13,13,5,0.25,4.08333333333333,0.0208333333333333,0.0227272727272727,0.034375,0,0.763811040603721,NA,NA,NA,1,2.07836570175109,13,1.36779362171035
4212,2262,1e+05,0.966822227814701,0.164447337330054,0.866025403784443,0.333333333333328,NA,NA,NA,NA,0.866025403784443,0.333333333333328,NA,NA,-0.996395501733611,0.0540689665477053,-0.905318448995597,0.279264366785627,3,2387,11,11,4,0.7,3.23333333333333,0.163333333333333,0.0777777777777778,0.0962500000000003,0,0.683082740573034,NA,NA,NA,1,1.99379441315348,11,9.99994852375452
4212,2277,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,173,27,27,8,1.30769230769231,6.34615384615385,0.855029585798816,-0.0594405594405594,-0.359615384615378,0.268515773313473,0.67096305326163,0.0360503602590663,0.0122052624233397,0.0738418376612039,2,1.89393217497726,27,-0.250262544446136
