sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
3345,2173,30000,-0.987352058216371,1.10268291441646e-07,0.994781533311444,3.22424087428885e-09,0.995733753524167,1.44190526185639e-09,-0.992161301669625,1.63629957246684e-08,0.997887131082989,8.69695426786166e-11,-0.997395401595188,2.00716508860309e-10,0.978588498351912,8.96115277981835e-07,0.973291656625131,2.15564960259762e-06,10,325,2172,2172,81,62.3547259929613,38.1999782136887,437.627214868751,0.172593489345984,1.89609702622951,0.210218228064036,0.858634979748924,0.00532947671246665,-0.000600141400184664,-0.00661358013764691,10,-14.4297487942969,2172,-0.658377838372557
