sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
4311,2219,1e+05,0.567404441583182,0.0871301219591083,0.997565071883831,1.53339119179918e-10,0.996503041148682,6.51503295756584e-10,-0.931720332355105,8.75200158938033e-05,0.997016286264582,3.45502293441768e-10,-0.945688771720931,3.56407563901865e-05,0.770131074245413,0.00915782148656907,0.754627367070754,0.01165022575278,10,123,2218,2218,67,45.1812785388128,31.682917754747,226.846321328538,0.12974253027961,1.36393947003548,0.0346793098456993,0.930241093852624,0.00012520424112583,-9.01224433611833e-05,-0.000961135740390147,10,13.8540494335355,2218,-0.497100367652918
4311,2220,1e+05,0.992277956159695,0.0791664405559862,-0.29686612538799,0.808116975426648,-0.560100345847116,0.621525137666042,0.788892875877755,0.421309232567198,0.957353463996882,0.186591837760606,-0.821022717724184,0.386807742859449,0.172820062449936,0.889424176617109,-0.991855257404959,0.0813072011904602,3,125,40,40,10,2.42307692307692,7.07736516357206,1.60151048226142,-0.0601206037822263,0.333173076923077,0.395547098898253,0.677143933643213,0.0477655424215199,0.0146240610362185,-0.049345235390392,3,2.42629591417525,40,-0.529260281066724
4311,2221,1e+05,0.990922389727171,0.0858440038303601,-0.155542754209564,0.900574715948588,-0.922390216334786,0.252466053277538,NA,NA,0.525029368680873,0.64810866267105,NA,NA,-0.000673831220729216,0.999571025689183,-0.987724127322111,0.0998542583622293,3,50874,13,13,7,2.53846153846154,5.70940170940171,1.6123164584703,-0.18217535153019,0.183333333333334,0.280448391733658,0.366635193437701,0.0393256502129977,0.0280448391733658,0.0771233077267561,2,2.58576240749967,13,-0.511612209363894
4311,2224,1e+05,0.982865027635854,0.118020898776917,-0.211603684757579,0.864262790669697,-0.877338483425259,0.318633842326707,NA,NA,0.654653670707977,0.54562894834299,NA,NA,-0.0497160011642514,0.968336757938531,-0.965626863064534,0.167400451391771,3,85005,10,10,6,2,4.88888888888889,1.03703703703704,-0.189054726368159,0.183333333333334,0.091766885258049,0.695874921270053,0.00421058061498196,-0.0131095550368641,-0.0252358934459635,2,1.0301607693462,10,-0.916072438767345
4311,2233,1e+05,0.998969733123172,0.0289006282164057,-0.453920649501602,0.700049906654256,-0.307095503417721,0.801285789749644,0.950033209665668,0.202097528886534,0.987382790169531,0.101235883095388,-0.709377456153136,0.497952377767722,0.35784098029489,0.767025974461965,-0.994470976437543,0.0669760678077088,3,144,27,27,9,2.7,6.375,1.869375,-0.0762362637362638,0.37125,0.744702287961331,0.569227289148225,0.148857672415281,0.0665524932520656,-0.0752654544766689,3,0.818652661802807,27,-0.817993082296803
4311,2234,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3192,9,9,5,0.25,3.875,0.03125,-0.0416666666666667,0.0687500000000001,0.0603226415762571,0.481425679105623,0.00181941054336879,0.0100537735960428,-0.0165887264334707,2,1.25978174528487,9,-0.592864346568813
4311,2235,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56314,8,8,4,0.142857142857143,3.07142857142857,0.0102040816326531,0.0285714285714284,-0.039285714285714,0.227099016138983,0.886450491930508,0.0257869815656471,-0.0454198032277967,0.0624522294382205,2,0.0743426550301672,8,9.99992830104803
4311,2242,1e+05,0.995603751722712,0.0597166532618858,0.240192230707631,0.845579041688734,0.398490034076791,0.739068698900837,0.140140627371408,0.91048906859975,0.986036957905975,0.106510342787898,-0.927485156946426,0.243931889711516,-0.0221352555457128,0.985907107645391,-0.975804217739499,0.140328065956657,3,2236,18,18,8,2.1,5.65238095238095,1.13394557823129,0.0679487179487178,0.28875,0.858504152857903,0.670645231778164,0.214195761679649,0.0103857338854176,-0.118044321017962,3,0.818892654409386,18,-1.17137446455296
4311,2243,1e+05,0.984498591992817,0.11223887638129,0.327326835353989,0.787704384990343,-0.870486702067932,0.32760836933098,NA,NA,-0.750011321352827,0.460096015659363,NA,NA,-0.038348008325805,0.975580912177991,-0.956768480215079,0.187876527187647,3,2715,17,17,7,1.76923076923077,5.94358974358974,0.871084812623274,-0.132967032967033,-0.192500000000001,0.71083340910858,0.497609231665355,0.252642067752463,0.0888541761385725,-0.19547918750486,2,1.17515474132934,17,-0.714905480084567
4311,2244,1e+05,0.989884529789326,0.0906264421090246,0.35921060405355,0.766091950718079,-0.78411519033736,0.426234243502128,NA,NA,-0.860855782867556,0.33985770721595,NA,NA,-0.0470693888440245,0.970023620517545,-0.949129947917215,0.203931669799466,3,2753,16,16,6,1.41666666666667,5.06111111111111,0.661203703703704,-0.114516129032258,-0.192500000000001,0.684378173541849,0.484437176686295,0.234186742210239,0.0977683105059785,-0.188203997724009,2,1.52793250092407,16,1.56551269850266
