sim,clade.id,time,r.time.rich,p.time.rich,r.env.rich,p.env.rich,r.MRD.rich,p.MRD.rich,r.PSV.rich,p.PSV.rich,r.env.MRD,p.env.MRD,r.env.PSV,p.env.PSV,r.ext.reg,p.ext.reg,r.rich.ext,p.rich.ext,n.regions,clade.origin.time,global.richness,extant.richness,max.RD,MRD.range,MRD.mean,MRD.var,MRD.rich.slope,MRD.env.slope,PSV.range,PSV.mean,PSV.var,PSV.rich.slope,PSV.env.slope,n.div.regions,gamma.stat,clade.richness,tree.beta
3518,9577,180,0.919549569269056,0.00337517154295042,0.936820292402684,0.00186224986890449,-0.584986687146382,0.167701269201024,0.556429889344934,0.251494469558369,-0.662859441291931,0.104634198577631,0.697068788281786,0.123751385974189,-0.726606801789855,0.0643667194938718,-0.517306600523179,0.23441950682436,7,17,9576,9576,28,3.87213359176979,17.331819987282,1.93182877793139,-0.000189544804221216,-0.117282999767527,0.732599509767853,0.778624156734375,0.086673106493066,3.79393687880449e-05,0.0301659141195687,6,-5.47904861115145,9576,0.370450986406764
3518,9578,180,0.932007428547981,0.00223152743774935,0.936544525394313,0.00188235308577545,-0.643925042207238,0.118579020901364,0.591288002514216,0.216431495981011,-0.64807591933423,0.115444745008877,0.732765553296233,0.0975792005309768,-0.72187965542308,0.066997806684262,-0.509555302648255,0.2427348671765,7,25,6920,6920,27,3.21613597246127,16.9034144349433,1.25486142097776,-0.000234154620384182,-0.092417256479305,0.714271137483743,0.76477233371396,0.0814644853749381,5.43199626907857e-05,0.0307431154609764,6,-5.05774276704424,6920,0.329136356475281
3518,9579,180,0.927018351603018,0.0026563996419704,0.937726797729541,0.00179705940979469,-0.7756070471128,0.0404267441341818,0.678770413265956,0.138209079934044,-0.726830579098175,0.0642435757985807,0.800304083915702,0.0558359056600133,-0.714758776825254,0.0710685565184154,-0.503461102296264,0.24936681293897,7,43,3124,3124,25,3.59326923076923,15.8358004288621,1.6835627208824,-0.00073274518170501,-0.120054140880622,0.6945765118298,0.752145550436096,0.0763743545634412,0.000135590624716688,0.0325107868898518,6,-3.44315238915325,3124,0.249542441592344
3518,9580,180,0.948829779589911,0.0137878955857955,0.96673954696706,0.00724515099994116,-0.827983700398369,0.0833973801675977,0.937644663968964,0.0185156933479615,-0.775343764090519,0.123425887074133,0.904726978731222,0.03479228281117,-0.931571647092124,0.0212656838132525,-0.971609505827464,0.00571788118292864,5,46,1840,1840,24,2.69025680552149,14.5611715157122,1.16131466615003,-0.00113467572646295,-0.145322193055812,0.10852381433139,0.848888140121862,0.00213568873994926,5.51038936129691e-05,0.00727192195983992,5,-3.36788653095047,1840,0.326677983791197
3518,9581,180,0.895126882823849,0.0401215389608498,0.978986902460282,0.00364498161745175,-0.737545729507985,0.154892783091838,0.840139329401001,0.0748597135953246,-0.764395638834175,0.132321878343898,0.86571643387518,0.0578656871880703,-0.907748318496466,0.0331659580263141,-0.880515642674008,0.0486810054353062,5,51,780,780,21,3.21510152284264,14.3228098424428,1.57771040530136,-0.00273533828682203,-0.166991565056767,0.417857319139533,0.661482653506255,0.0329345845538922,0.000450179648046779,0.0273252690027833,5,-2.34284990382303,780,0.0969771375182139
3518,9582,180,0.881237558207765,0.0482459195356937,0.979178392713316,0.00359537475875538,-0.765205890804609,0.131657223858716,0.871079460111335,0.0544797612538941,-0.78926119286745,0.112388575884194,0.892298584560818,0.0417371225039826,-0.907429262538652,0.0333365197695614,-0.875765814194216,0.051574173119547,5,61,731,731,20,2.6627094972067,13.6976545869496,1.12402161995109,-0.00256461996117562,-0.145536112951456,0.4206101148531,0.684713936685732,0.0334555580781548,0.000503673722751198,0.0283861852697485,5,-2.50612437506113,731,0.120106532986852
3518,9583,180,0.914774367924967,0.0852256320750326,0.944774904669548,0.0552250953304516,0.0534057884329175,0.946594211567082,0.901752376403513,0.0982476235964866,0.260536218833641,0.739463781166359,0.755884687242083,0.244115312757917,-0.867176241935888,0.132823758064112,-0.975653349603135,0.0243466503968652,4,72,107,107,11,0.438095238095238,7.88766233766234,0.0447344814877283,0.0002460221625307,0.0117380952380953,0.392727712351368,0.678080920189215,0.0369680065083978,0.00377628712780151,0.0309582841775621,4,0.54304062924559,107,0.942154749004684
3518,9584,180,NA,NA,0.917662935482244,0.260146938293011,0.999999890682269,0.000297673674961363,-0.993825447216058,0.0707817983450831,0.917848634484135,0.259849264618048,-0.956085767041663,0.189365139947929,-0.866025403784439,0.333333333333333,-0.993399267798783,0.0731863950403275,3,100,69,69,10,0.637254901960785,6.98151552287582,0.120510321801311,0.0199101844685242,0.087622549019607,0.0295180957955322,0.832351028253341,0.000238299416139079,-0.000879903023742241,-0.0040587381718857,3,-0.125562214042918,69,1.38344420228065
3518,9591,180,0.917662935482247,0.260146938293006,0.917662935482244,0.260146938293011,0.999692635826897,0.0157845740663594,-0.968948270359429,0.159062671174099,0.927232145377039,0.244362364226653,-0.987420474836434,0.101084267118913,-0.866025403784439,0.333333333333333,-0.993399267798783,0.0731863950403275,3,101,62,62,9,0.455624646693047,6.349898677351,0.0603639245637757,0.0140869974167813,0.0626483889202932,0.0185001146597128,0.802390863193384,8.77575705919548e-05,-0.000520602316273543,-0.00254376576571051,3,0.137135954424727,62,4.41321373089324
3518,9592,180,0.993944095928862,0.0700977419893225,0.915724294697817,0.263235591344016,0.999999413696633,0.000689376280021747,-0.993185098111625,0.0743655634745393,0.915288653050387,0.263924967624008,-0.956313417587209,0.188870027869477,-0.866025403784439,0.333333333333333,-0.993944095928862,0.070097741989323,3,111,43,43,8,0.492997198879552,5.72089348559937,0.0725291779704494,0.0197292622842449,0.0677871148459378,0.0597808759417517,0.811701057224943,0.000976931377769866,-0.00227413869319693,-0.0082198704419909,3,-0.0810040504225552,43,5.42401624290843
