spp.name,region,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,reg.env,carry.cap,time.of.sp.extinction
5,9,1,34.1478813207218,32,30001,27,32.7272727272727,40000,30001
5,7,0,34.1478813207218,84,85,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,182,184,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,95,97,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,80,82,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,113,114,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,135,136,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,153,155,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,169,171,27,25.4545454545455,40000,30001
5,8,1,34.1478813207218,33,30001,27,29.0909090909091,40000,30001
5,7,0,34.1478813207218,110,111,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,127,132,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,93,94,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,71,75,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,61,64,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,89,90,27,25.4545454545455,40000,30001
5,7,0,34.1478813207218,175,177,27,25.4545454545455,40000,30001
5,10,1,34.1478813207218,27,30001,27,36.3636363636364,40000,30001
6,9,1,36.3377971420126,33,30001,30,32.7272727272727,40000,30001
6,8,1,36.3377971420126,36,30001,30,29.0909090909091,40000,30001
6,7,0,36.3377971420126,179,180,30,25.4545454545455,40000,30001
6,10,1,36.3377971420126,30,30001,30,36.3636363636364,40000,30001
6,7,0,36.3377971420126,159,160,30,25.4545454545455,40000,30001
7,7,0,34.9222227535909,181,183,39,25.4545454545455,40000,30001
7,7,0,34.9222227535909,155,157,39,25.4545454545455,40000,30001
7,10,1,34.9222227535909,39,30001,39,36.3636363636364,40000,30001
7,9,1,34.9222227535909,41,30001,39,32.7272727272727,40000,30001
7,7,0,34.9222227535909,128,129,39,25.4545454545455,40000,30001
7,8,1,34.9222227535909,43,30001,39,29.0909090909091,40000,30001
7,7,0,34.9222227535909,113,114,39,25.4545454545455,40000,30001
8,9,1,36.0345569320727,43,30001,40,32.7272727272727,40000,30001
8,8,1,36.0345569320727,46,30001,40,29.0909090909091,40000,30001
8,7,0,36.0345569320727,83,84,40,25.4545454545455,40000,30001
8,7,0,36.0345569320727,91,92,40,25.4545454545455,40000,30001
8,10,1,36.0345569320727,40,30001,40,36.3636363636364,40000,30001
9,8,0,38.2411005602786,113,114,48,29.0909090909091,40000,30001
9,8,0,38.2411005602786,110,111,48,29.0909090909091,40000,30001
9,8,0,38.2411005602786,79,80,48,29.0909090909091,40000,30001
9,10,1,38.2411005602786,48,30001,48,36.3636363636364,40000,30001
9,8,0,38.2411005602786,161,166,48,29.0909090909091,40000,30001
9,8,0,38.2411005602786,95,99,48,29.0909090909091,40000,30001
9,9,1,38.2411005602786,49,30001,48,32.7272727272727,40000,30001
10,10,1,34.7830278196694,56,30001,49,36.3636363636364,40000,30001
10,7,0,34.7830278196694,63,64,49,25.4545454545455,40000,30001
10,7,0,34.7830278196694,122,123,49,25.4545454545455,40000,30001
10,7,0,34.7830278196694,159,160,49,25.4545454545455,40000,30001
10,7,0,34.7830278196694,101,102,49,25.4545454545455,40000,30001
10,9,1,34.7830278196694,57,30001,49,32.7272727272727,40000,30001
10,8,1,34.7830278196694,62,30001,49,29.0909090909091,40000,30001
10,7,0,34.7830278196694,98,99,49,25.4545454545455,40000,30001
11,8,1,36.2061150047886,52,30001,51,29.0909090909091,40000,30001
11,10,1,36.2061150047886,58,30001,51,36.3636363636364,40000,30001
11,9,1,36.2061150047886,51,30001,51,32.7272727272727,40000,30001
12,9,1,33.4928096878623,54,30001,54,32.7272727272727,40000,30001
12,7,0,33.4928096878623,61,71,54,25.4545454545455,40000,30001
12,7,0,33.4928096878623,120,124,54,25.4545454545455,40000,30001
12,7,0,33.4928096878623,77,100,54,25.4545454545455,40000,30001
12,7,1,33.4928096878623,160,30001,54,25.4545454545455,40000,30001
12,7,0,33.4928096878623,106,116,54,25.4545454545455,40000,30001
12,10,1,33.4928096878623,56,30001,54,36.3636363636364,40000,30001
12,6,0,33.4928096878623,97,98,54,21.8181818181818,40000,30001
12,7,0,33.4928096878623,130,159,54,25.4545454545455,40000,30001
12,8,1,33.4928096878623,55,30001,54,29.0909090909091,40000,30001
13,10,1,35.8219762997462,56,30001,54,36.3636363636364,40000,30001
13,9,1,35.8219762997462,54,30001,54,32.7272727272727,40000,30001
13,8,1,35.8219762997462,55,30001,54,29.0909090909091,40000,30001
13,7,0,35.8219762997462,59,60,54,25.4545454545455,40000,30001
14,9,1,34.5564531006136,56,30001,56,32.7272727272727,40000,30001
14,7,0,34.5564531006136,117,118,56,25.4545454545455,40000,30001
14,8,1,34.5564531006136,57,30001,56,29.0909090909091,40000,30001
14,7,0,34.5564531006136,134,135,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,98,99,56,25.4545454545455,40000,30001
14,10,1,34.5564531006136,58,30001,56,36.3636363636364,40000,30001
14,7,0,34.5564531006136,104,106,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,81,82,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,141,142,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,102,103,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,95,96,56,25.4545454545455,40000,30001
14,7,0,34.5564531006136,71,73,56,25.4545454545455,40000,30001
15,8,0,38.1612844427685,87,89,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,160,161,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,126,129,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,134,137,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,116,117,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,180,182,56,29.0909090909091,40000,30001
15,9,1,38.1612844427685,60,30001,56,32.7272727272727,40000,30001
15,8,0,38.1612844427685,175,176,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,66,67,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,93,94,56,29.0909090909091,40000,30001
15,8,0,38.1612844427685,162,164,56,29.0909090909091,40000,30001
15,10,1,38.1612844427685,58,30001,56,36.3636363636364,40000,30001
16,7,0,33.8836381227077,77,80,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,159,162,57,25.4545454545455,40000,30001
16,10,1,33.8836381227077,62,30001,57,36.3636363636364,40000,30001
16,7,0,33.8836381227077,171,176,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,144,155,57,25.4545454545455,40000,30001
16,7,1,33.8836381227077,182,30001,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,90,93,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,167,168,57,25.4545454545455,40000,30001
16,8,1,33.8836381227077,58,30001,57,29.0909090909091,40000,30001
16,9,1,33.8836381227077,57,30001,57,32.7272727272727,40000,30001
16,7,0,33.8836381227077,106,114,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,62,66,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,94,100,57,25.4545454545455,40000,30001
16,7,0,33.8836381227077,126,133,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,124,130,57,25.4545454545455,40000,30001
17,8,1,34.0037697081293,60,30001,57,29.0909090909091,40000,30001
17,7,0,34.0037697081293,181,183,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,146,154,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,92,94,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,69,74,57,25.4545454545455,40000,30001
17,9,1,34.0037697081293,59,30001,57,32.7272727272727,40000,30001
17,7,0,34.0037697081293,103,105,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,108,116,57,25.4545454545455,40000,30001
17,7,1,34.0037697081293,184,30001,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,121,123,57,25.4545454545455,40000,30001
17,7,0,34.0037697081293,158,166,57,25.4545454545455,40000,30001
17,10,1,34.0037697081293,57,30001,57,36.3636363636364,40000,30001
18,8,0,37.2892916469984,156,157,57,29.0909090909091,40000,30001
18,8,0,37.2892916469984,105,127,57,29.0909090909091,40000,30001
18,8,0,37.2892916469984,129,135,57,29.0909090909091,40000,30001
18,8,0,37.2892916469984,137,146,57,29.0909090909091,40000,30001
18,8,0,37.2892916469984,171,179,57,29.0909090909091,40000,30001
18,8,0,37.2892916469984,163,168,57,29.0909090909091,40000,30001
18,9,1,37.2892916469984,62,30001,57,32.7272727272727,40000,30001
18,8,0,37.2892916469984,65,79,57,29.0909090909091,40000,30001
18,10,1,37.2892916469984,60,30001,57,36.3636363636364,40000,30001
18,7,0,37.2892916469984,154,155,57,25.4545454545455,40000,30001
18,8,0,37.2892916469984,150,155,57,29.0909090909091,40000,30001
19,7,0,34.2922995559268,69,70,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,131,133,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,110,111,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,129,130,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,150,156,59,25.4545454545455,40000,30001
19,9,1,34.2922995559268,59,30001,59,32.7272727272727,40000,30001
19,7,0,34.2922995559268,108,109,59,25.4545454545455,40000,30001
19,10,1,34.2922995559268,60,30001,59,36.3636363636364,40000,30001
19,7,0,34.2922995559268,123,124,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,134,137,59,25.4545454545455,40000,30001
19,8,1,34.2922995559268,61,30001,59,29.0909090909091,40000,30001
19,7,0,34.2922995559268,120,121,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,103,105,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,87,89,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,116,118,59,25.4545454545455,40000,30001
19,7,0,34.2922995559268,91,92,59,25.4545454545455,40000,30001
20,7,0,34.2192752659893,91,93,59,25.4545454545455,40000,30001
20,8,1,34.2192752659893,66,30001,59,29.0909090909091,40000,30001
20,7,0,34.2192752659893,170,171,59,25.4545454545455,40000,30001
20,7,0,34.2192752659893,75,78,59,25.4545454545455,40000,30001
20,7,0,34.2192752659893,140,143,59,25.4545454545455,40000,30001
20,7,0,34.2192752659893,173,174,59,25.4545454545455,40000,30001
20,7,0,34.2192752659893,72,74,59,25.4545454545455,40000,30001
20,7,1,34.2192752659893,183,30001,59,25.4545454545455,40000,30001
20,10,1,34.2192752659893,59,30001,59,36.3636363636364,40000,30001
20,7,0,34.2192752659893,130,132,59,25.4545454545455,40000,30001
20,9,1,34.2192752659893,63,30001,59,32.7272727272727,40000,30001
20,7,0,34.2192752659893,82,87,59,25.4545454545455,40000,30001
21,7,0,35.6520732249225,161,162,60,25.4545454545455,40000,30001
21,9,1,35.6520732249225,60,30001,60,32.7272727272727,40000,30001
21,7,0,35.6520732249225,153,154,60,25.4545454545455,40000,30001
21,7,0,35.6520732249225,175,176,60,25.4545454545455,40000,30001
21,10,1,35.6520732249225,62,30001,60,36.3636363636364,40000,30001
21,8,1,35.6520732249225,63,30001,60,29.0909090909091,40000,30001
21,7,0,35.6520732249225,70,71,60,25.4545454545455,40000,30001
21,7,0,35.6520732249225,114,115,60,25.4545454545455,40000,30001
22,10,1,33.0112589493689,62,30001,60,36.3636363636364,40000,30001
22,7,0,33.0112589493689,71,100,60,25.4545454545455,40000,30001
22,6,0,33.0112589493689,152,153,60,21.8181818181818,40000,30001
22,7,1,33.0112589493689,101,30001,60,25.4545454545455,40000,30001
22,8,1,33.0112589493689,61,30001,60,29.0909090909091,40000,30001
22,9,1,33.0112589493689,60,30001,60,32.7272727272727,40000,30001
23,10,1,33.6794412232089,61,30001,61,36.3636363636364,40000,30001
23,7,0,33.6794412232089,97,100,61,25.4545454545455,40000,30001
23,8,1,33.6794412232089,68,30001,61,29.0909090909091,40000,30001
23,7,1,33.6794412232089,178,30001,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,170,171,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,120,128,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,158,169,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,75,77,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,131,151,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,78,96,61,25.4545454545455,40000,30001
23,7,0,33.6794412232089,115,118,61,25.4545454545455,40000,30001
23,9,1,33.6794412232089,66,30001,61,32.7272727272727,40000,30001
24,8,0,36.4652922231733,70,100,61,29.0909090909091,40000,30001
24,10,1,36.4652922231733,62,30001,61,36.3636363636364,40000,30001
24,9,1,36.4652922231733,64,30001,61,32.7272727272727,40000,30001
24,8,1,36.4652922231733,118,30001,61,29.0909090909091,40000,30001
25,7,0,36.5169439127281,172,173,62,25.4545454545455,40000,30001
25,9,1,36.5169439127281,64,30001,62,32.7272727272727,40000,30001
25,8,1,36.5169439127281,75,30001,62,29.0909090909091,40000,30001
25,10,1,36.5169439127281,62,30001,62,36.3636363636364,40000,30001
26,7,0,34.1332927967958,133,135,64,25.4545454545455,40000,30001
26,7,0,34.1332927967958,142,144,64,25.4545454545455,40000,30001
26,9,1,34.1332927967958,69,30001,64,32.7272727272727,40000,30001
26,7,0,34.1332927967958,173,176,64,25.4545454545455,40000,30001
26,7,0,34.1332927967958,71,73,64,25.4545454545455,40000,30001
26,7,0,34.1332927967958,165,169,64,25.4545454545455,40000,30001
26,7,0,34.1332927967958,124,127,64,25.4545454545455,40000,30001
26,7,0,34.1332927967958,76,79,64,25.4545454545455,40000,30001
26,10,1,34.1332927967958,64,30001,64,36.3636363636364,40000,30001
26,7,0,34.1332927967958,116,117,64,25.4545454545455,40000,30001
26,8,1,34.1332927967958,70,30001,64,29.0909090909091,40000,30001
27,9,1,36.4394964923947,68,30001,64,32.7272727272727,40000,30001
27,8,1,36.4394964923947,72,30001,64,29.0909090909091,40000,30001
27,10,1,36.4394964923947,66,30001,64,36.3636363636364,40000,30001
28,7,0,34.8317085075204,92,93,65,25.4545454545455,40000,30001
28,8,1,34.8317085075204,66,30001,65,29.0909090909091,40000,30001
28,9,1,34.8317085075204,65,30001,65,32.7272727272727,40000,30001
28,10,1,34.8317085075204,67,30001,65,36.3636363636364,40000,30001
28,7,0,34.8317085075204,105,106,65,25.4545454545455,40000,30001
28,7,0,34.8317085075204,122,123,65,25.4545454545455,40000,30001
28,7,0,34.8317085075204,132,133,65,25.4545454545455,40000,30001
29,7,0,33.8013470596426,120,131,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,98,110,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,139,144,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,181,184,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,177,180,66,25.4545454545455,40000,30001
29,8,1,33.8013470596426,71,30001,66,29.0909090909091,40000,30001
29,7,0,33.8013470596426,162,169,66,25.4545454545455,40000,30001
29,9,1,33.8013470596426,68,30001,66,32.7272727272727,40000,30001
29,7,0,33.8013470596426,151,154,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,83,84,66,25.4545454545455,40000,30001
29,10,1,33.8013470596426,66,30001,66,36.3636363636364,40000,30001
29,7,0,33.8013470596426,76,79,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,158,161,66,25.4545454545455,40000,30001
29,7,0,33.8013470596426,87,95,66,25.4545454545455,40000,30001
30,6,0,31.1336535543815,142,143,67,21.8181818181818,40000,30001
30,10,1,31.1336535543815,67,30001,67,36.3636363636364,40000,30001
30,6,0,31.1336535543815,154,155,67,21.8181818181818,40000,30001
30,7,1,31.1336535543815,86,30001,67,25.4545454545455,40000,30001
30,6,0,31.1336535543815,118,119,67,21.8181818181818,40000,30001
30,6,0,31.1336535543815,91,93,67,21.8181818181818,40000,30001
30,9,1,31.1336535543815,84,30001,67,32.7272727272727,40000,30001
30,8,1,31.1336535543815,85,30001,67,29.0909090909091,40000,30001
30,6,0,31.1336535543815,105,106,67,21.8181818181818,40000,30001
31,7,1,33.6060507556615,182,30001,67,25.4545454545455,40000,30001
31,8,1,33.6060507556615,69,30001,67,29.0909090909091,40000,30001
31,10,1,33.6060507556615,67,30001,67,36.3636363636364,40000,30001
31,7,0,33.6060507556615,73,96,67,25.4545454545455,40000,30001
31,9,1,33.6060507556615,68,30001,67,32.7272727272727,40000,30001
31,7,0,33.6060507556615,103,110,67,25.4545454545455,40000,30001
31,7,0,33.6060507556615,134,179,67,25.4545454545455,40000,30001
31,7,0,33.6060507556615,119,126,67,25.4545454545455,40000,30001
32,8,1,33.6617221520561,70,30001,69,29.0909090909091,40000,30001
32,7,0,33.6617221520561,94,95,69,25.4545454545455,40000,30001
32,7,0,33.6617221520561,153,161,69,25.4545454545455,40000,30001
32,7,0,33.6617221520561,104,107,69,25.4545454545455,40000,30001
32,7,0,33.6617221520561,86,87,69,25.4545454545455,40000,30001
32,7,0,33.6617221520561,97,101,69,25.4545454545455,40000,30001
32,7,0,33.6617221520561,78,84,69,25.4545454545455,40000,30001
32,10,1,33.6617221520561,73,30001,69,36.3636363636364,40000,30001
32,7,0,33.6617221520561,109,143,69,25.4545454545455,40000,30001
32,7,1,33.6617221520561,168,30001,69,25.4545454545455,40000,30001
32,9,1,33.6617221520561,69,30001,69,32.7272727272727,40000,30001
33,10,1,37.1373128671467,71,30001,70,36.3636363636364,40000,30001
33,8,0,37.1373128671467,167,184,70,29.0909090909091,40000,30001
33,8,0,37.1373128671467,130,137,70,29.0909090909091,40000,30001
33,8,0,37.1373128671467,106,115,70,29.0909090909091,40000,30001
33,8,0,37.1373128671467,118,124,70,29.0909090909091,40000,30001
33,8,0,37.1373128671467,138,164,70,29.0909090909091,40000,30001
33,8,0,37.1373128671467,88,104,70,29.0909090909091,40000,30001
33,9,1,37.1373128671467,70,30001,70,32.7272727272727,40000,30001
34,8,1,36.375426539349,73,30001,70,29.0909090909091,40000,30001
34,9,1,36.375426539349,72,30001,70,32.7272727272727,40000,30001
34,10,1,36.375426539349,70,30001,70,36.3636363636364,40000,30001
35,7,0,34.6269772348381,140,141,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,119,120,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,98,100,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,96,97,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,146,147,71,25.4545454545455,40000,30001
35,9,1,34.6269772348381,71,30001,71,32.7272727272727,40000,30001
35,7,0,34.6269772348381,122,123,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,117,118,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,94,95,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,104,105,71,25.4545454545455,40000,30001
35,10,1,34.6269772348381,73,30001,71,36.3636363636364,40000,30001
35,7,0,34.6269772348381,87,88,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,113,114,71,25.4545454545455,40000,30001
35,7,0,34.6269772348381,168,169,71,25.4545454545455,40000,30001
35,8,1,34.6269772348381,72,30001,71,29.0909090909091,40000,30001
36,8,1,35.2369557069228,76,30001,71,29.0909090909091,40000,30001
36,9,1,35.2369557069228,75,30001,71,32.7272727272727,40000,30001
36,10,1,35.2369557069228,71,30001,71,36.3636363636364,40000,30001
36,7,0,35.2369557069228,151,152,71,25.4545454545455,40000,30001
36,7,0,35.2369557069228,172,173,71,25.4545454545455,40000,30001
36,7,0,35.2369557069228,88,89,71,25.4545454545455,40000,30001
36,7,0,35.2369557069228,181,182,71,25.4545454545455,40000,30001
37,7,0,34.8199041184028,146,147,72,25.4545454545455,40000,30001
37,8,1,34.8199041184028,77,30001,72,29.0909090909091,40000,30001
37,7,0,34.8199041184028,132,133,72,25.4545454545455,40000,30001
37,10,1,34.8199041184028,73,30001,72,36.3636363636364,40000,30001
37,9,1,34.8199041184028,75,30001,72,32.7272727272727,40000,30001
37,7,0,34.8199041184028,108,109,72,25.4545454545455,40000,30001
37,7,0,34.8199041184028,176,177,72,25.4545454545455,40000,30001
37,7,0,34.8199041184028,183,184,72,25.4545454545455,40000,30001
38,9,1,33.1269666327574,73,30001,73,32.7272727272727,40000,30001
38,10,1,33.1269666327574,74,30001,73,36.3636363636364,40000,30001
38,7,1,33.1269666327574,76,30001,73,25.4545454545455,40000,30001
38,8,1,33.1269666327574,75,30001,73,29.0909090909091,40000,30001
39,9,1,36.3257196394461,74,30001,73,32.7272727272727,40000,30001
39,10,1,36.3257196394461,73,30001,73,36.3636363636364,40000,30001
39,8,1,36.3257196394461,75,30001,73,29.0909090909091,40000,30001
40,8,1,34.3722813495558,74,30001,74,29.0909090909091,40000,30001
40,7,0,34.3722813495558,124,127,74,25.4545454545455,40000,30001
40,7,0,34.3722813495558,141,142,74,25.4545454545455,40000,30001
40,7,0,34.3722813495558,96,98,74,25.4545454545455,40000,30001
40,10,1,34.3722813495558,77,30001,74,36.3636363636364,40000,30001
40,7,0,34.3722813495558,135,138,74,25.4545454545455,40000,30001
40,7,0,34.3722813495558,163,164,74,25.4545454545455,40000,30001
40,7,0,34.3722813495558,132,133,74,25.4545454545455,40000,30001
40,9,1,34.3722813495558,76,30001,74,32.7272727272727,40000,30001
40,7,0,34.3722813495558,77,79,74,25.4545454545455,40000,30001
40,7,0,34.3722813495558,90,95,74,25.4545454545455,40000,30001
41,8,1,36.2341465183562,77,30001,74,29.0909090909091,40000,30001
41,10,1,36.2341465183562,76,30001,74,36.3636363636364,40000,30001
41,9,1,36.2341465183562,74,30001,74,32.7272727272727,40000,30001
42,8,1,35.3850978295219,75,30001,74,29.0909090909091,40000,30001
42,9,1,35.3850978295219,74,30001,74,32.7272727272727,40000,30001
42,7,0,35.3850978295219,136,137,74,25.4545454545455,40000,30001
42,10,1,35.3850978295219,76,30001,74,36.3636363636364,40000,30001
43,8,1,35.9009506624311,79,30001,75,29.0909090909091,40000,30001
43,7,0,35.9009506624311,166,167,75,25.4545454545455,40000,30001
43,7,0,35.9009506624311,143,144,75,25.4545454545455,40000,30001
43,7,0,35.9009506624311,161,162,75,25.4545454545455,40000,30001
43,10,1,35.9009506624311,75,30001,75,36.3636363636364,40000,30001
43,9,1,35.9009506624311,78,30001,75,32.7272727272727,40000,30001
44,10,1,36.8750997410182,75,30001,75,36.3636363636364,40000,30001
44,8,0,36.8750997410182,157,166,75,29.0909090909091,40000,30001
44,8,1,36.8750997410182,168,30001,75,29.0909090909091,40000,30001
44,9,1,36.8750997410182,77,30001,75,32.7272727272727,40000,30001
44,8,0,36.8750997410182,80,154,75,29.0909090909091,40000,30001
45,7,0,35.3262488480202,120,121,76,25.4545454545455,40000,30001
45,10,1,35.3262488480202,79,30001,76,36.3636363636364,40000,30001
45,8,1,35.3262488480202,78,30001,76,29.0909090909091,40000,30001
45,9,1,35.3262488480202,76,30001,76,32.7272727272727,40000,30001
46,8,1,35.4077156195247,81,30001,76,29.0909090909091,40000,30001
46,7,0,35.4077156195247,118,119,76,25.4545454545455,40000,30001
46,7,0,35.4077156195247,142,143,76,25.4545454545455,40000,30001
46,10,1,35.4077156195247,76,30001,76,36.3636363636364,40000,30001
46,9,1,35.4077156195247,79,30001,76,32.7272727272727,40000,30001
46,7,0,35.4077156195247,100,101,76,25.4545454545455,40000,30001
47,8,0,36.9971340414969,124,155,76,29.0909090909091,40000,30001
47,8,0,36.9971340414969,168,173,76,29.0909090909091,40000,30001
47,8,1,36.9971340414969,174,30001,76,29.0909090909091,40000,30001
47,8,0,36.9971340414969,86,97,76,29.0909090909091,40000,30001
47,9,1,36.9971340414969,77,30001,76,32.7272727272727,40000,30001
47,8,0,36.9971340414969,103,112,76,29.0909090909091,40000,30001
47,10,1,36.9971340414969,76,30001,76,36.3636363636364,40000,30001
48,10,1,39.3609211123665,76,30001,76,36.3636363636364,40000,30001
48,9,1,39.3609211123665,78,30001,76,32.7272727272727,40000,30001
48,8,0,39.3609211123665,105,106,76,29.0909090909091,40000,30001
49,8,0,39.8222075143381,95,96,76,29.0909090909091,40000,30001
49,8,0,39.8222075143381,112,113,76,29.0909090909091,40000,30001
49,10,1,39.8222075143381,77,30001,76,36.3636363636364,40000,30001
49,8,0,39.8222075143381,86,87,76,29.0909090909091,40000,30001
49,9,1,39.8222075143381,80,30001,76,32.7272727272727,40000,30001
50,10,1,35.5905302997601,77,30001,77,36.3636363636364,40000,30001
50,9,1,35.5905302997601,78,30001,77,32.7272727272727,40000,30001
50,8,1,35.5905302997601,81,30001,77,29.0909090909091,40000,30001
51,9,1,34.6984537990965,80,30001,78,32.7272727272727,40000,30001
51,7,0,34.6984537990965,155,156,78,25.4545454545455,40000,30001
51,7,0,34.6984537990965,111,112,78,25.4545454545455,40000,30001
51,10,1,34.6984537990965,78,30001,78,36.3636363636364,40000,30001
51,8,1,34.6984537990965,81,30001,78,29.0909090909091,40000,30001
52,10,1,35.867444215683,78,30001,78,36.3636363636364,40000,30001
52,7,0,35.867444215683,131,132,78,25.4545454545455,40000,30001
52,8,1,35.867444215683,80,30001,78,29.0909090909091,40000,30001
52,9,1,35.867444215683,79,30001,78,32.7272727272727,40000,30001
53,8,1,34.3728588808882,82,30001,79,29.0909090909091,40000,30001
53,7,0,34.3728588808882,158,160,79,25.4545454545455,40000,30001
53,7,0,34.3728588808882,109,110,79,25.4545454545455,40000,30001
53,7,0,34.3728588808882,148,151,79,25.4545454545455,40000,30001
53,7,0,34.3728588808882,96,97,79,25.4545454545455,40000,30001
53,7,0,34.3728588808882,177,179,79,25.4545454545455,40000,30001
