region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
7,1,0,36.3636363636364,7243,7244,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7361,7362,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7365,7366,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7533,7534,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7737,7738,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7773,7774,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7779,7780,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,7921,7922,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,8209,8210,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,8255,8256,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,8506,8507,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,9076,9077,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,9171,9172,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,9237,9238,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,9532,9533,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,9677,9678,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10255,10256,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10428,10429,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10436,10437,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10493,10494,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10585,10586,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10782,10783,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,10902,10903,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,11128,11129,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,11274,11275,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,11850,11851,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,12102,12103,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,12257,12258,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,12283,12284,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,12857,12858,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,12945,12946,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,13005,13006,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,13022,13023,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,13384,13385,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,13453,13454,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,13537,13538,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,14247,14248,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,14255,14256,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,14771,14772,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,14910,14911,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,15684,15685,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,15966,15967,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,16014,16015,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,16061,16062,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,16092,16093,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,16568,16569,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,16689,16690,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17024,17025,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17355,17356,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17532,17533,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17739,17740,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17783,17784,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,17804,17805,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18108,18109,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18174,18175,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18525,18526,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18642,18643,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18804,18805,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18813,18814,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,18964,18965,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19001,19002,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19144,19145,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19337,19338,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19862,19863,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19923,19924,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,19974,19975,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20115,20116,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20285,20286,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20534,20535,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20661,20662,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20894,20895,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,20959,20960,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,21126,21127,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,21177,21178,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,21282,21283,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,21402,21403,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,21529,21530,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22086,22087,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22285,22286,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22388,22389,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22394,22395,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22423,22424,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,22835,22836,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,23117,23118,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,23152,23153,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,23591,23592,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24003,24004,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24429,24430,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24511,24512,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24566,24567,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24673,24674,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24735,24736,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,24757,24758,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,25048,25049,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,25081,25082,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,25451,25452,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,26188,26189,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,26228,26229,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,27133,27134,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,27353,27354,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,27459,27460,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,27675,27676,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,27971,27972,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,28077,28078,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,28166,28167,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29255,29256,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29332,29333,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29395,29396,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29444,29445,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29487,29488,0,30001,25.4545454545455,40000
7,1,0,36.3636363636364,29623,29624,0,30001,25.4545454545455,40000
8,1,0,36.3636363636364,2513,2520,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2562,2750,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1697,1800,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,5,120,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6574,6610,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6391,6400,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2522,2550,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2551,2560,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2951,3370,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,4979,5070,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,14082,14120,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,121,300,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,5071,5100,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10842,10890,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10715,10840,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13143,13210,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13222,13430,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1141,1360,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2021,2100,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,958,990,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15281,15360,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1802,1910,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,3373,3640,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,11463,11900,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,7961,8240,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1361,1390,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1914,2020,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,3644,3690,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6652,6660,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2792,2950,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10897,11170,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,9912,10160,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,4161,4300,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,346,950,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,8931,9040,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6351,6390,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12851,13090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16693,16830,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,8461,8660,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6066,6350,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,999,1030,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6405,6570,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16968,17220,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10431,10540,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,9814,9910,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13444,13490,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2177,2510,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13492,13930,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,5104,5990,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1481,1690,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17645,17870,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,11906,11950,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,7275,7400,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,14441,15030,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17871,17990,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1414,1480,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2752,2790,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,11172,11410,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,7407,7430,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6666,6800,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18287,18340,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,3699,4160,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,9041,9070,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15652,15840,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12035,12130,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15841,15960,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,11952,12030,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12623,12740,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2102,2140,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,7801,7960,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6612,6650,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,8801,8930,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,4303,4960,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16514,16590,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,5991,6020,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12756,12850,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,9668,9810,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19316,19370,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16831,16850,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6023,6060,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,8661,8800,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13092,13140,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17334,17430,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,13932,14080,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,9071,9660,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17522,17640,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10187,10430,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17433,17520,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,14351,14380,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,302,340,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,20621,20640,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1034,1140,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,10541,10710,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18031,18090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18100,18280,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,1391,1410,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15572,15650,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21182,21410,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,6807,7270,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15033,15280,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21411,21530,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,2146,2170,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,11411,11460,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15962,15970,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21715,21840,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15972,16100,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12394,12620,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21991,22090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18894,18900,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12138,12390,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18961,19020,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,12742,12750,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16103,16510,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19025,19070,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19073,19100,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19101,19310,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16857,16860,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19655,20050,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17224,17330,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,8241,8460,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16862,16870,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,20060,20130,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22935,23380,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,20132,20270,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,20272,20620,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23385,23450,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23451,23580,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23581,23650,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,20646,21180,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,14383,14440,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23722,23870,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,14122,14350,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,17991,18030,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23904,23980,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23987,24090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,15362,15570,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24091,24110,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24111,24310,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,4968,4970,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18492,18540,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21671,21710,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18542,18890,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21842,21980,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21982,21990,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24712,24900,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,7431,7800,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22094,22100,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24902,25010,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,25011,25360,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18903,18960,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22103,22170,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22176,22190,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16603,16690,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,19372,19650,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22272,22630,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,16871,16960,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22631,22680,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22682,22930,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26547,26640,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26641,26690,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26694,26740,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26742,26850,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26863,26970,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26974,26990,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,26995,27090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27091,27280,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23651,23720,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27282,27480,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23875,23890,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,23894,23900,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27482,27570,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27571,27690,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,18341,18490,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27691,27820,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,27828,28110,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24316,24540,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,21541,21670,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28113,28270,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,24546,24710,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28271,28320,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28323,28420,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28421,28590,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28594,28980,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,28981,29030,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29031,29090,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29091,29450,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22193,22250,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,22254,22270,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,25361,25420,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,25424,25700,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29452,29890,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,25703,25930,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,25932,26540,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29892,29910,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29911,29940,0,30001,29.0909090909091,40000
8,1,0,36.3636363636364,29942,29960,0,30001,29.0909090909091,40000
8,1,1,36.3636363636364,29963,30001,0,30001,29.0909090909091,40000
9,1,1,36.3636363636364,3,30001,0,30001,32.7272727272727,40000
10,1,1,36.3636363636364,0,30001,0,30001,36.3636363636364,40000
